,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
27418,Asia,中国,China,辽宁省,Liaoning,144,0.0,132,2
27432,Asia,中国,China,中国,China,83264,0.0,77746,3344
27662,Asia,中国,China,香港,Hong Kong,973,24.0,293,4
27676,Asia,中国,China,台湾,Taiwan,380,10.0,67,5
27690,Asia,中国,China,上海市,Shanghai,552,19.0,422,7
27710,Asia,中国,China,天津市,Tianjin,182,0.0,152,3
27943,Asia,中国,China,内蒙古自治区,Neimenggu,126,0.0,79,1
28152,Asia,中国,China,甘肃省,Gansu,139,0.0,135,2
28504,Asia,中国,China,浙江省,Zhejiang,1267,3.0,1235,1
28554,Asia,中国,China,湖北省,Hubei,67803,0.0,64187,3215
28615,Asia,中国,China,北京市,Beijing,588,164.0,464,8
28633,Asia,中国,China,广东省,Guangdong,1539,11.0,1423,8
28654,Asia,中国,China,安徽省,Anhui,991,0.0,984,6
28671,Asia,中国,China,河北省,Hebei,327,0.0,313,6
28684,Asia,中国,China,黑龙江省,Heilongjiang,609,0.0,470,13
28699,Asia,中国,China,山东省,Shandong,783,14.0,756,7
28765,Asia,中国,China,山西省,Shanxi,166,5.0,134,0
