,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
67352,Asia,中国,China,甘肃省,Gansu,136,0.0,114,2
67364,Asia,中国,China,澳门,Macau,20,0.0,10,0
67366,Asia,中国,China,中国,China,81566,0.0,72390,3267
67711,Asia,中国,China,重庆市,Chongqing,577,1.0,570,6
67959,Asia,中国,China,湖北省,Hubei,67800,0.0,59433,3144
67976,Asia,中国,China,香港,Hong Kong,317,0.0,100,4
67981,Asia,中国,China,台湾,Taiwan,169,0.0,28,2
67983,Asia,中国,China,山东省,Shandong,766,0.0,750,7
68377,Asia,中国,China,北京市,Beijing,514,0.0,400,8
68395,Asia,中国,China,广东省,Guangdong,1407,0.0,1329,8
68416,Asia,中国,China,上海市,Shanghai,394,0.0,328,4
68435,Asia,中国,China,浙江省,Zhejiang,1237,0.0,1219,1
68447,Asia,中国,China,福建省,Fujian,307,0.0,295,1
68474,Asia,中国,China,黑龙江省,Heilongjiang,484,0.0,466,13
68488,Asia,中国,China,四川省,Sichuan,543,0.0,536,3
68509,Asia,中国,China,河北省,Hebei,319,0.0,310,6
68520,Asia,中国,China,江苏省,Jiangsu,633,0.0,631,0
68533,Asia,中国,China,江西省,Jiangxi,936,0.0,934,1
68545,Asia,中国,China,辽宁省,Liaoning,126,0.0,124,2
