,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
55875,Asia,中国,China,内蒙古自治区,Neimenggu,75,0.0,38,0
55888,Asia,中国,China,新疆维吾尔自治区,Xinjiang,76,0.0,34,2
55912,Asia,中国,China,广西壮族自治区,Guangxi,252,0.0,147,2
55925,Asia,中国,China,陕西省,Shaanxi,245,0.0,192,1
55937,Asia,中国,China,山西省,Shanxi,133,0.0,104,0
55948,Asia,中国,China,吉林省,Jilin,93,0.0,65,1
55958,Asia,中国,China,甘肃省,Gansu,91,0.0,81,2
55970,Asia,中国,China,湖北省,Hubei,65187,0.0,20969,2615
56004,Asia,中国,China,香港,Hong Kong,89,0.0,24,2
56022,Asia,中国,China,山东省,Shandong,756,0.0,377,6
56037,Asia,中国,China,海南省,Hainan,168,0.0,129,5
56053,Asia,中国,China,天津市,Tianjin,135,0.0,96,3
56074,Asia,中国,China,台湾,Taiwan,32,0.0,5,1
56109,Asia,中国,China,河南省,Henan,1271,0.0,1033,19
56170,Asia,中国,China,广东省,Guangdong,1347,0.0,851,7
56205,Asia,中国,China,浙江省,Zhejiang,1205,0.0,867,1
56218,Asia,中国,China,黑龙江省,Heilongjiang,480,0.0,249,12
56231,Asia,中国,China,福建省,Fujian,294,0.0,218,1
56240,Asia,中国,China,河北省,Hebei,312,0.0,261,6
56320,Asia,中国,China,安徽省,Anhui,989,0.0,744,6
56336,Asia,中国,China,湖南省,Hunan,1016,0.0,783,4
56350,Asia,中国,China,四川省,Sichuan,531,0.0,307,3
56371,Asia,中国,China,江苏省,Jiangsu,631,0.0,478,0
56475,Asia,中国,China,重庆市,Chongqing,576,0.0,373,6
56621,Asia,中国,China,云南省,Yunnan,174,0.0,144,2
56803,Asia,中国,China,上海市,Shanghai,336,0.0,272,3
56844,Asia,中国,China,宁夏回族自治区,Ningxia,71,0.0,65,0
56962,Asia,中国,China,江西省,Jiangxi,934,0.0,719,1
57001,Asia,中国,China,北京市,Beijing,400,0.0,235,4
57125,Asia,中国,China,辽宁省,Liaoning,121,0.0,88,1
