,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
99176,Asia,中国,China,湖北省,Hubei,64786,0.0,18971,2563
99193,Asia,中国,China,黑龙江省,Heilongjiang,480,0.0,243,12
99206,Asia,中国,China,陕西省,Shaanxi,245,0.0,186,1
99218,Asia,中国,China,天津市,Tianjin,135,0.0,91,3
99234,Asia,中国,China,吉林省,Jilin,93,0.0,63,1
99244,Asia,中国,China,澳门,Macau,10,0.0,7,0
99245,Asia,中国,China,江西省,Jiangxi,934,0.0,683,1
99257,Asia,中国,China,湖南省,Hunan,1016,0.0,768,4
99271,Asia,中国,China,四川省,Sichuan,529,0.0,289,3
99313,Asia,中国,China,山东省,Shandong,756,0.0,355,6
99328,Asia,中国,China,海南省,Hainan,168,0.0,124,5
99392,Asia,中国,China,河北省,Hebei,311,0.0,248,6
99403,Asia,中国,China,河南省,Henan,1271,0.0,1002,19
99448,Asia,中国,China,广西壮族自治区,Guangxi,252,0.0,134,2
99461,Asia,中国,China,福建省,Fujian,294,0.0,199,1
99486,Asia,中国,China,香港,Hong Kong,84,0.0,19,2
99542,Asia,中国,China,浙江省,Zhejiang,1205,0.0,808,1
99637,Asia,中国,China,广东省,Guangdong,1347,0.0,822,7
99746,Asia,中国,China,贵州省,Guizhou,146,0.0,104,2
99860,Asia,中国,China,台湾,Taiwan,31,0.0,5,1
99878,Asia,中国,China,安徽省,Anhui,989,0.0,712,6
99894,Asia,中国,China,上海市,Shanghai,336,0.0,268,3
99959,Asia,中国,China,云南省,Yunnan,174,0.0,129,2
99988,Asia,中国,China,山西省,Shanxi,133,0.0,96,0
100201,Asia,中国,China,宁夏回族自治区,Ningxia,71,0.0,61,0
100339,Asia,中国,China,北京市,Beijing,400,0.0,215,4
100396,Asia,中国,China,江苏省,Jiangsu,631,0.0,458,0
100478,Asia,中国,China,辽宁省,Liaoning,121,0.0,83,1
100493,Asia,中国,China,重庆市,Chongqing,576,0.0,349,6
