,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
86033,Asia,中国,China,广西壮族自治区,Guangxi,252,0.0,218,2
86046,Asia,中国,China,甘肃省,Gansu,120,0.0,87,2
86058,Asia,中国,China,江苏省,Jiangsu,631,0.0,606,0
86071,Asia,中国,China,辽宁省,Liaoning,125,0.0,107,1
86084,Asia,中国,China,山东省,Shandong,758,0.0,627,6
86099,Asia,中国,China,四川省,Sichuan,539,0.0,454,3
86120,Asia,中国,China,重庆市,Chongqing,576,0.0,521,6
86172,Asia,中国,China,河北省,Hebei,318,0.0,307,6
86183,Asia,中国,China,福建省,Fujian,296,0.0,295,1
86192,Asia,中国,China,河南省,Henan,1272,0.0,1244,22
86210,Asia,中国,China,湖北省,Hubei,67666,0.0,43500,2959
86228,Asia,中国,China,广东省,Guangdong,1352,0.0,1237,7
86317,Asia,中国,China,香港,Hong Kong,108,0.0,51,2
86343,Asia,中国,China,黑龙江省,Heilongjiang,481,0.0,403,13
86356,Asia,中国,China,浙江省,Zhejiang,1215,0.0,1154,1
86368,Asia,中国,China,湖南省,Hunan,1018,0.0,960,4
86382,Asia,中国,China,新疆维吾尔自治区,Xinjiang,76,0.0,72,3
86496,Asia,中国,China,上海市,Shanghai,342,0.0,313,3
86515,Asia,中国,China,内蒙古自治区,Neimenggu,75,0.0,67,1
86592,Asia,中国,China,江西省,Jiangxi,935,0.0,916,1
86604,Asia,中国,China,北京市,Beijing,426,0.0,303,8
86728,Asia,中国,China,贵州省,Guizhou,146,0.0,115,2
