,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
52343,Asia,中国,China,广东省,Guangdong,1349,0.0,983,7
52364,Asia,中国,China,山东省,Shandong,756,0.0,421,6
52379,Asia,中国,China,湖南省,Hunan,1018,0.0,846,4
52393,Asia,中国,China,福建省,Fujian,296,0.0,243,1
52402,Asia,中国,China,河北省,Hebei,318,0.0,282,6
52413,Asia,中国,China,辽宁省,Liaoning,121,0.0,96,1
52426,Asia,中国,China,河南省,Henan,1272,0.0,1170,21
52471,Asia,中国,China,湖北省,Hubei,66337,0.0,28993,2727
52509,Asia,中国,China,四川省,Sichuan,538,0.0,351,3
52530,Asia,中国,China,黑龙江省,Heilongjiang,480,0.0,301,13
52543,Asia,中国,China,广西壮族自治区,Guangxi,252,0.0,176,2
52556,Asia,中国,China,天津市,Tianjin,136,0.0,109,3
52572,Asia,中国,China,新疆维吾尔自治区,Xinjiang,76,0.0,62,3
52641,Asia,中国,China,海南省,Hainan,168,0.0,147,5
52720,Asia,中国,China,浙江省,Zhejiang,1205,0.0,1016,1
52732,Asia,中国,China,吉林省,Jilin,93,0.0,75,1
52742,Asia,中国,China,陕西省,Shaanxi,245,0.0,207,1
52754,Asia,中国,China,内蒙古自治区,Neimenggu,75,0.0,49,0
52864,Asia,中国,China,江苏省,Jiangsu,631,0.0,523,0
52937,Asia,中国,China,台湾,Taiwan,39,0.0,9,1
52938,Asia,中国,China,上海市,Shanghai,337,0.0,287,3
53012,Asia,中国,China,宁夏回族自治区,Ningxia,73,0.0,69,0
53148,Asia,中国,China,重庆市,Chongqing,576,0.0,422,6
53187,Asia,中国,China,北京市,Beijing,411,0.0,271,8
53204,Asia,中国,China,江西省,Jiangxi,935,0.0,811,1
53216,Asia,中国,China,安徽省,Anhui,990,0.0,868,6
53374,Asia,中国,China,山西省,Shanxi,133,0.0,113,0
53385,Asia,中国,China,云南省,Yunnan,174,0.0,157,2
