,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
126151,Asia,中国,China,天津市,Tianjin,95,0.0,8,1
126166,Asia,中国,China,浙江省,Zhejiang,1092,0.0,242,0
126177,Asia,中国,China,吉林省,Jilin,80,0.0,13,1
126187,Asia,中国,China,广西壮族自治区,Guangxi,210,0.0,24,1
126200,Asia,中国,China,福建省,Fujian,261,0.0,39,0
126209,Asia,中国,China,江苏省,Jiangsu,492,0.0,81,0
126222,Asia,中国,China,辽宁省,Liaoning,108,0.0,13,0
126235,Asia,中国,China,江西省,Jiangxi,771,0.0,105,1
126247,Asia,中国,China,湖南省,Hunan,879,0.0,208,1
126261,Asia,中国,China,河南省,Henan,1073,0.0,191,6
126280,Asia,中国,China,广东省,Guangdong,1159,0.0,167,1
126301,Asia,中国,China,湖北省,Hubei,29631,0.0,1854,871
126318,Asia,中国,China,陕西省,Shaanxi,213,0.0,30,0
126331,Asia,中国,China,重庆市,Chongqing,473,0.0,66,2
126387,Asia,中国,China,贵州省,Guizhou,109,0.0,10,1
126480,Asia,中国,Hongkong,香港,Hongkong,38,0.0,0,1
126502,Asia,中国,China,四川省,Sichuan,405,0.0,80,1
126523,Asia,中国,China,河北省,Hebei,218,0.0,41,2
126584,Asia,中国,China,云南省,Yunnan,149,0.0,19,0
126616,Asia,中国,China,山东省,Shandong,466,0.0,66,1
126631,Asia,中国,China,海南省,Hainan,138,0.0,19,3
126856,Asia,中国,China,黑龙江省,Heilongjiang,331,0.0,30,7
126903,Asia,中国,China,安徽省,Anhui,830,0.0,88,3
126994,Asia,中国,China,甘肃省,Gansu,83,0.0,17,2
127051,Asia,中国,China,上海市,Shanghai,299,0.0,48,1
127557,Asia,中国,China,内蒙古自治区,Neimenggu,58,0.0,5,0
127568,Asia,中国,China,北京市,Beijing,337,0.0,44,2
127699,Asia,中国,China,宁夏回族自治区,Ningxia,49,0.0,13,0
127797,Asia,中国,China,新疆维吾尔自治区,Xinjiang,49,0.0,0,0
127963,Asia,中国,China,山西省,Shanxi,119,0.0,25,0
