,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
133472,Asia,中国,China,辽宁省,Liaoning,99,0.0,7,0
133485,Asia,中国,China,湖北省,Hubei,22112,0.0,867,618
133502,Asia,中国,China,江苏省,Jiangsu,408,0.0,43,0
133515,Asia,中国,China,河南省,Henan,914,0.0,86,3
133602,Asia,中国,China,福建省,Fujian,224,0.0,20,0
133679,Asia,中国,China,海南省,Hainan,117,0.0,10,2
133728,Asia,中国,China,山西省,Shanxi,96,0.0,15,0
133739,Asia,中国,China,重庆市,Chongqing,415,0.0,31,2
133830,Asia,中国,China,河北省,Hebei,172,0.0,22,1
133875,Asia,中国,Hongkong,香港,Hongkong,25,0.0,0,1
133954,Asia,中国,China,湖南省,Hunan,772,0.0,112,0
133999,Asia,中国,China,浙江省,Zhejiang,1006,0.0,123,0
134010,Asia,中国,China,山东省,Shandong,386,0.0,37,0
134086,Asia,中国,China,内蒙古自治区,Neimenggu,50,0.0,5,0
134097,Asia,中国,China,宁夏回族自治区,Ningxia,43,0.0,5,0
134138,Asia,中国,China,贵州省,Guizhou,81,0.0,6,1
134195,Asia,中国,China,广东省,Guangdong,1034,0.0,88,1
134255,Asia,中国,China,云南省,Yunnan,136,0.0,13,0
134539,Asia,中国,China,四川省,Sichuan,344,0.0,42,1
134560,Asia,中国,China,陕西省,Shaanxi,184,0.0,17,0
134704,Asia,中国,China,黑龙江省,Heilongjiang,277,0.0,12,3
134986,Asia,中国,China,上海市,Shanghai,277,166.0,30,1
135052,Asia,中国,China,天津市,Tianjin,81,0.0,2,1
135122,Asia,中国,China,安徽省,Anhui,665,0.0,47,0
135258,Asia,中国,China,新疆维吾尔自治区,Xinjiang,39,0.0,0,0
135350,Asia,中国,China,北京市,Beijing,297,0.0,33,1
135501,Asia,中国,China,甘肃省,Gansu,67,0.0,9,0
135867,Asia,中国,China,广西壮族自治区,Guangxi,172,0.0,17,0
135923,Asia,中国,China,江西省,Jiangxi,661,0.0,45,0
136055,Asia,中国,China,吉林省,Jilin,65,0.0,4,1
