,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
80225,Asia,中国,China,香港,Hong Kong,134,0.0,77,4
80233,Asia,中国,China,广东省,Guangdong,1356,0.0,1296,8
80292,Asia,中国,China,四川省,Sichuan,539,0.0,503,3
80313,Asia,中国,China,上海市,Shanghai,346,0.0,324,3
80332,Asia,中国,China,台湾,Taiwan,50,0.0,20,1
80333,Asia,中国,China,山西省,Shanxi,133,0.0,133,0
80404,Asia,中国,China,湖南省,Hunan,1018,0.0,1005,4
80629,Asia,中国,China,山东省,Shandong,760,0.0,739,7
80645,Asia,中国,China,湖北省,Hubei,67786,0.0,51553,3062
80675,Asia,中国,China,北京市,Beijing,436,0.0,342,8
80749,Asia,中国,China,贵州省,Guizhou,146,0.0,140,2
80758,Asia,中国,China,江苏省,Jiangsu,631,0.0,630,0
80846,Asia,中国,China,黑龙江省,Heilongjiang,482,0.0,446,13
80859,Asia,中国,China,广西壮族自治区,Guangxi,252,0.0,243,2
80891,Asia,中国,China,河北省,Hebei,318,0.0,310,6
80927,Asia,中国,China,重庆市,Chongqing,576,0.0,564,6
