,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
78084,Asia,中国,China,甘肃省,Gansu,133,0.0,91,2
78096,Asia,中国,China,中国,China,81062,0.0,67037,3204
78101,Asia,中国,China,广东省,Guangdong,1360,0.0,1304,8
78280,Asia,中国,China,湖北省,Hubei,67794,0.0,54288,3085
78317,Asia,中国,China,四川省,Sichuan,539,0.0,516,3
78358,Asia,中国,China,香港,Hong Kong,145,0.0,81,4
78359,Asia,中国,China,天津市,Tianjin,136,0.0,133,3
78382,Asia,中国,China,台湾,Taiwan,59,0.0,20,1
78695,Asia,中国,China,辽宁省,Liaoning,125,0.0,114,1
78813,Asia,中国,China,重庆市,Chongqing,576,0.0,570,6
78916,Asia,中国,China,江苏省,Jiangsu,631,0.0,631,0
78971,Asia,中国,China,浙江省,Zhejiang,1231,0.0,1211,1
78983,Asia,中国,China,北京市,Beijing,442,0.0,353,8
79019,Asia,中国,China,黑龙江省,Heilongjiang,482,0.0,453,13
79044,Asia,中国,China,上海市,Shanghai,353,0.0,324,3
79107,Asia,中国,China,云南省,Yunnan,174,0.0,172,2
