,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
136300,Asia,中国,China,台湾,Taiwan,16,0.0,1,0
136301,Asia,中国,Hongkong,香港,Hongkong,24,0.0,0,1
136302,Asia,中国,China,辽宁省,Liaoning,94,0.0,5,0
136315,Asia,中国,Macao,澳门,Macao,10,0.0,1,0
136316,Asia,中国,China,吉林省,Jilin,59,0.0,4,0
136324,Asia,中国,China,山西省,Shanxi,90,0.0,12,0
136346,Asia,中国,China,河北省,Hebei,157,0.0,13,1
136357,Asia,中国,China,陕西省,Shaanxi,173,0.0,9,0
136369,Asia,中国,China,重庆市,Chongqing,400,0.0,24,2
136486,Asia,中国,China,安徽省,Anhui,591,0.0,34,0
136502,Asia,中国,China,湖南省,Hunan,711,0.0,81,0
136516,Asia,中国,China,广东省,Guangdong,970,0.0,69,0
136536,Asia,中国,China,湖北省,Hubei,19665,0.0,712,549
136570,Asia,中国,China,河南省,Henan,851,0.0,56,2
136608,Asia,中国,China,海南省,Hainan,106,0.0,8,1
136750,Asia,中国,China,福建省,Fujian,215,0.0,14,0
136796,Asia,中国,China,浙江省,Zhejiang,954,0.0,94,0
136981,Asia,中国,China,贵州省,Guizhou,71,0.0,6,1
137016,Asia,中国,China,云南省,Yunnan,133,0.0,7,0
137239,Asia,中国,China,黑龙江省,Heilongjiang,227,0.0,8,3
137263,Asia,中国,China,四川省,Sichuan,321,0.0,31,1
137305,Asia,中国,China,江苏省,Jiangsu,373,0.0,34,0
137350,Asia,中国,China,山东省,Shandong,347,0.0,27,0
137428,Asia,中国,China,新疆维吾尔自治区,Xinjiang,36,0.0,0,0
137438,Asia,中国,China,上海市,Shanghai,257,0.0,25,1
137548,Asia,中国,China,天津市,Tianjin,78,0.0,2,1
137595,Asia,中国,China,北京市,Beijing,274,0.0,31,1
137624,Asia,中国,China,广西壮族自治区,Guangxi,168,0.0,14,0
137949,Asia,中国,China,江西省,Jiangxi,600,0.0,37,0
137988,Asia,中国,China,内蒙古自治区,Neimenggu,46,0.0,4,0
138010,Asia,中国,China,青海省,Qinghai,18,0.0,3,0
138101,Asia,中国,China,宁夏回族自治区,Ningxia,40,0.0,1,0
138510,Asia,中国,China,甘肃省,Gansu,62,0.0,6,0
