,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
19483,Asia,中国,China,天津市,Tianjin,145,0.0,133,3
19509,Asia,中国,China,中国,China,81806,0.0,73303,3283
19691,Asia,中国,China,甘肃省,Gansu,136,0.0,119,2
19903,Asia,中国,China,湖北省,Hubei,67801,0.0,60324,3160
20437,Asia,中国,China,香港,Hong Kong,386,0.0,101,4
20698,Asia,中国,China,上海市,Shanghai,414,0.0,330,4
21141,Asia,中国,China,台湾,Taiwan,215,0.0,29,2
21143,Asia,中国,China,北京市,Beijing,558,0.0,401,8
21536,Asia,中国,China,海南省,Hainan,168,0.0,168,6
21774,Asia,中国,China,浙江省,Zhejiang,1240,0.0,1221,1
21787,Asia,中国,China,澳门,Macau,25,0.0,10,0
21788,Asia,中国,China,江苏省,Jiangsu,636,0.0,631,0
21962,Asia,中国,China,陕西省,Shaanxi,249,0.0,240,3
22126,Asia,中国,China,广东省,Guangdong,1428,0.0,1333,8
22278,Asia,中国,China,福建省,Fujian,318,0.0,295,1
22288,Asia,中国,China,四川省,Sichuan,545,0.0,536,3
22334,Asia,中国,China,黑龙江省,Heilongjiang,484,0.0,468,13
22356,Asia,中国,China,重庆市,Chongqing,578,1.0,570,6
22400,Asia,中国,China,山西省,Shanxi,134,0.0,133,0
