,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
151672,Asia,中国,China,北京市,Beijing,91,0.0,4,1
151683,Asia,中国,China,台湾,Taiwan,8,0.0,0,0
151684,Asia,中国,China,福建省,Fujian,80,0.0,0,0
151694,Asia,中国,China,辽宁省,Liaoning,34,0.0,0,0
151715,Asia,中国,China,浙江省,Zhejiang,173,0.0,3,0
151726,Asia,中国,China,广东省,Guangdong,207,0.0,4,0
151743,Asia,中国,China,广西壮族自治区,Guangxi,51,0.0,2,0
151822,Asia,中国,China,湖北省,Hubei,2714,0.0,52,100
151839,Asia,中国,China,内蒙古自治区,Neimenggu,15,0.0,0,0
151880,Asia,中国,China,山东省,Shandong,95,0.0,0,0
151927,Asia,中国,China,湖南省,Hunan,143,0.0,0,0
151960,Asia,中国,China,江西省,Jiangxi,72,0.0,3,0
151971,Asia,中国,China,上海市,Shanghai,66,0.0,4,1
151983,Asia,中国,China,陕西省,Shaanxi,46,0.0,0,0
151992,Asia,中国,China,云南省,Yunnan,44,0.0,0,0
152002,Asia,中国,China,海南省,Hainan,40,0.0,0,1
152022,Asia,中国,China,天津市,Tianjin,24,0.0,0,0
152031,Asia,中国,China,甘肃省,Gansu,19,0.0,0,0
152051,Asia,中国,China,吉林省,Jilin,8,0.0,0,0
152083,Asia,中国,Macao,澳门,Macao,7,0.0,0,0
152111,Asia,中国,China,河北省,Hebei,33,0.0,0,1
152120,Asia,中国,China,宁夏回族自治区,Ningxia,11,0.0,0,0
152124,Asia,中国,China,新疆维吾尔自治区,Xinjiang,10,0.0,0,0
152148,Asia,中国,China,重庆市,Chongqing,132,0.0,0,0
152179,Asia,中国,China,山西省,Shanxi,20,0.0,0,0
152203,Asia,中国,China,四川省,Sichuan,90,0.0,0,0
152220,Asia,中国,China,黑龙江省,Heilongjiang,30,0.0,0,1
152245,Asia,中国,China,安徽省,Anhui,106,0.0,0,0
152261,Asia,中国,China,江苏省,Jiangsu,70,0.0,1,0
152274,Asia,中国,China,贵州省,Guizhou,9,0.0,0,0
152294,Asia,中国,China,河南省,Henan,168,0.0,0,1
