,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
150474,Asia,中国,China,北京市,Beijing,111,0.0,4,1
150522,Asia,中国,China,四川省,Sichuan,108,0.0,1,1
150560,Asia,中国,China,辽宁省,Liaoning,39,0.0,1,0
150571,Asia,中国,China,新疆维吾尔自治区,Xinjiang,13,0.0,0,0
150576,Asia,中国,China,天津市,Tianjin,27,0.0,0,0
150585,Asia,中国,China,陕西省,Shaanxi,56,0.0,0,0
150594,Asia,中国,China,山西省,Shanxi,27,0.0,1,0
150612,Asia,中国,China,湖北省,Hubei,3554,0.0,87,125
150658,Asia,中国,Hongkong,香港,Hongkong,10,0.0,0,0
150659,Asia,中国,China,广东省,Guangdong,277,0.0,5,0
150718,Asia,中国,China,云南省,Yunnan,55,0.0,0,0
150784,Asia,中国,China,福建省,Fujian,84,0.0,0,0
150802,Asia,中国,China,上海市,Shanghai,96,0.0,5,1
150857,Asia,中国,China,山东省,Shandong,130,0.0,1,0
150898,Asia,中国,China,黑龙江省,Heilongjiang,38,0.0,0,1
150961,Asia,中国,China,安徽省,Anhui,152,0.0,2,0
151050,Asia,中国,China,贵州省,Guizhou,9,0.0,1,0
151139,Asia,中国,China,重庆市,Chongqing,147,0.0,1,0
151171,Asia,中国,China,内蒙古自治区,Neimenggu,16,0.0,0,0
151180,Asia,中国,China,宁夏回族自治区,Ningxia,12,0.0,0,0
151225,Asia,中国,China,海南省,Hainan,43,0.0,0,1
151235,Asia,中国,China,西藏自治区,Xizang,0,1.0,0,0
151305,Asia,中国,China,吉林省,Jilin,9,0.0,0,0
151311,Asia,中国,China,江苏省,Jiangsu,99,0.0,1,0
151324,Asia,中国,China,甘肃省,Gansu,24,0.0,0,0
151333,Asia,中国,China,湖南省,Hunan,221,0.0,0,0
151346,Asia,中国,China,河北省,Hebei,48,0.0,0,1
151365,Asia,中国,China,浙江省,Zhejiang,296,0.0,3,0
151423,Asia,中国,China,河南省,Henan,206,0.0,1,2
151541,Asia,中国,China,广西壮族自治区,Guangxi,58,0.0,2,0
151627,Asia,中国,China,江西省,Jiangxi,109,0.0,3,0
