,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
15729,Asia,中国,China,天津市,Tianjin,189,48.0,173,3
15748,Asia,中国,China,中国,China,84156,0.0,77718,4642
16077,Asia,中国,China,香港,Hong Kong,1021,39.0,533,4
16104,Asia,中国,China,台湾,Taiwan,395,340.0,166,6
16406,Asia,中国,China,上海市,Shanghai,628,19.0,512,7
16426,Asia,中国,China,湖北省,Hubei,68128,0.0,63487,4512
16695,Asia,中国,China,北京市,Beijing,593,164.0,509,8
16713,Asia,中国,China,浙江省,Zhejiang,1268,3.0,1246,1
16882,Asia,中国,China,内蒙古自治区,Neimenggu,193,34.0,103,1
17103,Asia,中国,China,河北省,Hebei,328,0.0,316,6
17120,Asia,中国,China,江苏省,Jiangsu,653,3.0,643,0
17134,Asia,中国,China,陕西省,Shaanxi,256,1.0,252,3
17152,Asia,中国,China,福建省,Fujian,354,3.0,334,1
17163,Asia,中国,China,广东省,Guangdong,1577,11.0,1475,8
17203,Asia,中国,China,山东省,Shandong,787,14.0,761,7
17226,Asia,中国,China,黑龙江省,Heilongjiang,872,38.0,471,13
17240,Asia,中国,China,辽宁省,Liaoning,146,0.0,140,2
17256,Asia,中国,China,吉林省,Jilin,102,3.0,97,1
17267,Asia,中国,China,山西省,Shanxi,197,18.0,135,0
17279,Asia,中国,China,云南省,Yunnan,184,0.0,177,2
