,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
40284,Asia,中国,China,中国,China,82772,0.0,76610,3327
40455,Asia,中国,China,辽宁省,Liaoning,141,0.0,124,2
40597,Asia,中国,China,台湾,Taiwan,339,10.0,45,5
40657,Asia,中国,China,香港,Hong Kong,802,37.0,147,4
40685,Asia,中国,China,湖北省,Hubei,67802,0.0,63471,3199
41201,Asia,中国,China,北京市,Beijing,582,164.0,424,8
41368,Asia,中国,China,福建省,Fujian,345,3.0,299,1
41391,Asia,中国,China,湖南省,Hunan,1019,0.0,1014,4
41407,Asia,中国,China,广东省,Guangdong,1507,10.0,1365,8
41429,Asia,中国,China,浙江省,Zhejiang,1258,3.0,1228,1
41443,Asia,中国,China,江苏省,Jiangsu,647,3.0,631,0
41457,Asia,中国,China,四川省,Sichuan,554,13.0,537,3
41479,Asia,中国,China,上海市,Shanghai,522,19.0,343,6
41498,Asia,中国,China,山东省,Shandong,775,14.0,753,7
41530,Asia,中国,China,广西壮族自治区,Guangxi,254,0.0,252,2
41545,Asia,中国,China,河北省,Hebei,325,0.0,310,6
41557,Asia,中国,China,黑龙江省,Heilongjiang,488,0.0,469,13
41572,Asia,中国,China,内蒙古自治区,Neimenggu,117,0.0,74,1
41585,Asia,中国,China,云南省,Yunnan,183,0.0,172,2
