,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
71120,Asia,中国,China,中国,China,81263,0.0,70561,3250
71283,Asia,中国,China,甘肃省,Gansu,134,0.0,91,2
71536,Asia,中国,China,四川省,Sichuan,540,0.0,536,3
71695,Asia,中国,China,湖北省,Hubei,67800,0.0,57682,3130
71712,Asia,中国,China,香港,Hong Kong,208,0.0,95,4
71737,Asia,中国,China,浙江省,Zhejiang,1234,0.0,1217,1
71758,Asia,中国,China,台湾,Taiwan,108,0.0,26,1
71767,Asia,中国,China,北京市,Beijing,480,0.0,380,8
71939,Asia,中国,China,黑龙江省,Heilongjiang,483,0.0,460,13
71968,Asia,中国,China,广东省,Guangdong,1378,0.0,1318,8
72209,Asia,中国,China,山东省,Shandong,761,0.0,747,7
72310,Asia,中国,China,内蒙古自治区,Neimenggu,75,0.0,74,1
72340,Asia,中国,China,上海市,Shanghai,363,0.0,326,3
72362,Asia,中国,China,澳门,Macau,17,0.0,10,0
