,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
31135,Asia,中国,China,中国,China,83095,0.0,77467,3340
31397,Asia,中国,China,台湾,Taiwan,376,10.0,57,5
31417,Asia,中国,China,香港,Hong Kong,935,24.0,216,4
31518,Asia,中国,China,上海市,Shanghai,538,19.0,406,6
31946,Asia,中国,China,内蒙古自治区,Neimenggu,121,0.0,74,1
31958,Asia,中国,China,浙江省,Zhejiang,1265,3.0,1230,1
32126,Asia,中国,China,广东省,Guangdong,1533,11.0,1401,8
32147,Asia,中国,China,湖北省,Hubei,67803,0.0,64073,3212
32183,Asia,中国,China,四川省,Sichuan,560,13.0,541,3
32242,Asia,中国,China,北京市,Beijing,587,164.0,448,8
32260,Asia,中国,China,福建省,Fujian,351,3.0,305,1
32270,Asia,中国,China,山东省,Shandong,781,14.0,755,7
32314,Asia,中国,China,辽宁省,Liaoning,144,0.0,130,2
32328,Asia,中国,China,河北省,Hebei,327,0.0,312,6
32341,Asia,中国,China,黑龙江省,Heilongjiang,544,0.0,469,13
32355,Asia,中国,China,天津市,Tianjin,180,0.0,151,3
32371,Asia,中国,China,云南省,Yunnan,184,0.0,173,2
