,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
10790,Asia,中国,China,中国,China,84278,0.0,78016,4642
10906,Asia,中国,China,天津市,Tianjin,189,48.0,176,3
10932,Asia,中国,China,台湾,Taiwan,425,343.0,217,6
10934,Asia,中国,China,香港,Hong Kong,1029,43.0,650,4
10935,Asia,中国,China,澳门,Macau,45,9.0,24,0
11121,Asia,中国,China,陕西省,Shaanxi,277,1.0,253,3
11579,Asia,中国,China,浙江省,Zhejiang,1268,3.0,1251,1
11592,Asia,中国,China,福建省,Fujian,355,3.0,341,1
11602,Asia,中国,China,江苏省,Jiangsu,653,3.0,644,0
11616,Asia,中国,China,吉林省,Jilin,106,3.0,97,1
11626,Asia,中国,China,内蒙古自治区,Neimenggu,194,34.0,108,1
11638,Asia,中国,China,湖北省,Hubei,68128,0.0,63514,4512
11655,Asia,中国,China,北京市,Beijing,593,164.0,516,8
11673,Asia,中国,China,广东省,Guangdong,1582,11.0,1501,8
11907,Asia,中国,China,黑龙江省,Heilongjiang,913,42.0,475,13
11922,Asia,中国,China,山西省,Shanxi,197,18.0,140,0
