,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
12291,Asia,中国,China,台湾,Taiwan,422,343.0,203,6
12292,Asia,中国,China,中国,China,84239,0.0,77948,4642
12395,Asia,中国,China,香港,Hong Kong,1025,39.0,630,4
12396,Asia,中国,China,澳门,Macau,45,9.0,22,0
12464,Asia,中国,China,上海市,Shanghai,638,19.0,530,7
12855,Asia,中国,China,浙江省,Zhejiang,1268,3.0,1249,1
12868,Asia,中国,China,湖北省,Hubei,68128,0.0,63511,4512
12885,Asia,中国,China,广东省,Guangdong,1581,11.0,1494,8
12906,Asia,中国,China,北京市,Beijing,593,164.0,514,8
12925,Asia,中国,China,黑龙江省,Heilongjiang,905,42.0,472,13
12958,Asia,中国,China,内蒙古自治区,Neimenggu,194,34.0,104,1
12991,Asia,中国,China,河北省,Hebei,328,0.0,317,6
13003,Asia,中国,China,辽宁省,Liaoning,146,0.0,143,2
