,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
115391,Asia,中国,China,上海市,Shanghai,326,0.0,124,1
115408,Asia,中国,China,湖北省,Hubei,54406,0.0,4821,1457
115425,Asia,中国,China,贵州省,Guizhou,143,0.0,41,1
115434,Asia,中国,China,广东省,Guangdong,1294,0.0,410,2
115454,Asia,中国,China,内蒙古自治区,Neimenggu,68,0.0,7,0
115466,Asia,中国,China,天津市,Tianjin,122,0.0,37,3
115499,Asia,中国,China,湖南省,Hunan,1001,0.0,425,2
115513,Asia,中国,China,福建省,Fujian,285,0.0,71,0
115522,Asia,中国,China,河北省,Hebei,291,0.0,101,3
115550,Asia,中国,China,河南省,Henan,1212,0.0,391,13
115569,Asia,中国,China,安徽省,Anhui,950,0.0,221,6
115599,Asia,中国,China,江苏省,Jiangsu,604,0.0,186,0
115612,Asia,中国,China,陕西省,Shaanxi,232,0.0,60,0
115625,Asia,中国,China,吉林省,Jilin,88,0.0,26,1
115635,Asia,中国,China,甘肃省,Gansu,90,0.0,49,2
115646,Asia,中国,China,重庆市,Chongqing,538,0.0,184,5
115685,Asia,中国,China,黑龙江省,Heilongjiang,425,0.0,68,11
115773,Asia,中国,China,浙江省,Zhejiang,1162,0.0,428,0
115811,Asia,中国,China,山东省,Shandong,532,0.0,156,2
115852,Asia,中国,China,海南省,Hainan,162,0.0,39,4
115997,Asia,中国,China,北京市,Beijing,375,0.0,98,4
116034,Asia,中国,China,辽宁省,Liaoning,119,0.0,31,1
116047,Asia,中国,China,新疆维吾尔自治区,Xinjiang,70,0.0,10,1
116174,Asia,中国,China,四川省,Sichuan,470,0.0,119,1
116235,Asia,中国,China,宁夏回族自治区,Ningxia,70,0.0,33,0
116241,Asia,中国,China,青海省,Qinghai,18,0.0,13,0
116494,Asia,中国,China,广西壮族自治区,Guangxi,235,0.0,44,2
116520,Asia,中国,China,云南省,Yunnan,168,0.0,42,0
116543,Asia,中国,China,山西省,Shanxi,127,0.0,42,0
117156,Asia,中国,China,江西省,Jiangxi,913,0.0,210,1
