,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
105090,Asia,韩国,Korea,韩国,Korea,204,0.0,16,2,,,,,,
105091,Asia,日本,Japan,日本,Japan,105,0.0,22,1,,,,,,
105092,Asia,伊朗,Iran,伊朗,Iran,18,0.0,0,4,,,,,,
105319,Oceania,澳大利亚,Australia,澳大利亚,Australia,17,0.0,11,0,,,,,,
105682,Asia,新加坡,Singapore,新加坡,Singapore,85,0.0,37,0,,,,,,
105683,Asia,泰国,Thailand,泰国,Thailand,35,0.0,17,0,,,,,,
105684,Europe,德国,Germany,德国,Germany,16,0.0,7,0,,,,,,
105686,Asia,越南,Vietnam,越南,Vietnam,16,0.0,14,0,,,,,,
105917,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,钻石公主号邮轮,Diamond Princess Cruise Ship,634,0.0,0,2,,,,,,
106017,Asia,马来西亚,Malaysia,马来西亚,Malaysia,22,0.0,15,0,,,,,,
106019,Asia,尼泊尔,Nepal,尼泊尔,Nepal,1,0.0,1,0,,,,,,
106020,Asia,斯里兰卡,SriLanka,斯里兰卡,SriLanka,1,0.0,1,0,,,,,,
106021,Europe,西班牙,Spain,西班牙,Spain,2,0.0,2,0,,,,,,
