,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
67322,Asia,日本,Japan,日本,Japan,1091,0.0,215,41,,,,,,
67323,Africa,毛里求斯,Mauritius,毛里求斯,Mauritius,24,0.0,0,2,,,,,,
67324,Europe,德国,Germany,德国,Germany,25279,0.0,239,91,,,,,,
67325,Europe,意大利,Italy,意大利,Italy,55218,0.0,6072,4825,,,,,,
67326,North America,美国,United States of America,美国,United States of America,26997,0.0,176,340,,,,,,
67327,Asia,巴林,Bahrain,巴林,Bahrain,334,0.0,149,2,,,,,,
67329,Europe,瑞士,Switzerland,瑞士,Switzerland,7014,0.0,3,60,,,,,,
67330,Europe,荷兰,Netherlands,荷兰,Netherlands,4204,0.0,0,179,,,,,,
67331,Europe,葡萄牙,Portugal,葡萄牙,Portugal,1600,0.0,3,12,,,,,,
67332,North America,加拿大,Canada,加拿大,Canada,1377,0.0,11,19,,,,,,
67333,Europe,波兰,Poland,波兰,Poland,563,0.0,13,7,,,,,,
67334,Asia,沙特阿拉伯,Saudi Arabia,沙特阿拉伯,Saudi Arabia,511,0.0,16,0,,,,,,
67335,Asia,新加坡,Singapore,新加坡,Singapore,455,0.0,140,2,,,,,,
67336,Asia,黎巴嫩,Lebanon,黎巴嫩,Lebanon,245,0.0,8,4,,,,,,
67337,Asia,科威特,Kuwait,科威特,Kuwait,188,0.0,30,0,,,,,,
67338,Europe,安道尔,Andorra,安道尔,Andorra,114,0.0,1,1,,,,,,
67339,Asia,越南,Vietnam,越南,Vietnam,99,0.0,17,0,,,,,,
67340,Asia,斯里兰卡,SriLanka,斯里兰卡,SriLanka,81,0.0,1,0,,,,,,
67341,Africa,突尼斯,Tunisia,突尼斯,Tunisia,75,0.0,0,3,,,,,,
67342,Africa,布基纳法索,Burkina Faso,布基纳法索,Burkina Faso,64,0.0,5,3,,,,,,
67343,Asia,乌兹别克斯坦,Uzbekistan,乌兹别克斯坦,Uzbekistan,43,0.0,0,0,,,,,,
67344,Asia,孟加拉国,Bangladesh,孟加拉国,Bangladesh,27,0.0,5,2,,,,,,
67345,Africa,肯尼亚,Kenya,肯尼亚,Kenya,15,0.0,0,0,,,,,,
67346,Africa,坦桑尼亚,Tanzania,坦桑尼亚,Tanzania,12,0.0,0,0,,,,,,
67347,Africa,赞比亚共和国,,赞比亚共和国,,3,0.0,0,0,,,,,,
67348,Africa,尼日尔,Niger,尼日尔,Niger,2,0.0,0,0,,,,,,
67366,Asia,中国,China,中国,China,81566,0.0,72390,3267,,,,,,
67382,Europe,英国,United Kingdom,英国,United Kingdom,5018,0.0,93,233,,,,,,
67383,Europe,匈牙利,Hungary,匈牙利,Hungary,131,0.0,7,4,,,,,,
67386,Europe,泽西岛,Bailiwick of Jersey,泽西岛,Bailiwick of Jersey,15,0.0,0,0,,,,,,
67393,Europe,西班牙,Spain,西班牙,Spain,28572,0.0,2125,1720,,,,,,
67394,Europe,法国,France,法国,France,14459,0.0,1587,562,,,,,,
67395,Asia,伊朗,Iran,伊朗,Iran,21638,0.0,7913,1685,,,,,,
67397,Asia,韩国,Korea,韩国,Korea,8897,0.0,2909,104,,,,,,
67400,Europe,比利时,Belgium,比利时,Belgium,3401,0.0,290,75,,,,,,
