,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
76751,Europe,意大利,Italy,意大利,Italy,24938,0.0,2335,1809,,,,,,
76752,Asia,伊朗,Iran,伊朗,Iran,14991,0.0,4996,853,,,,,,
76753,Europe,西班牙,Spain,西班牙,Spain,9191,0.0,571,309,,,,,,
76754,Europe,德国,Germany,德国,Germany,6671,0.0,14,13,,,,,,
76755,Europe,英国,United Kingdom,英国,United Kingdom,1543,0.0,18,35,,,,,,
76756,Europe,卢森堡,Luxembourg,卢森堡,Luxembourg,77,0.0,0,1,,,,,,
76757,Asia,柬埔寨,Kampuchea (Cambodia ),柬埔寨,Kampuchea (Cambodia ),7,0.0,1,0,,,,,,
76758,Africa,留尼汪,Reunion Island,留尼汪,Reunion Island,6,0.0,0,0,,,,,,
76759,Europe,列支敦士登,Liechtenstein,列支敦士登,Liechtenstein,4,0.0,0,0,,,,,,
76760,Africa,肯尼亚,Kenya,肯尼亚,Kenya,3,0.0,0,0,,,,,,
76761,North America,波多黎各,Puerto Rico,波多黎各,Puerto Rico,3,0.0,0,0,,,,,,
76762,North America,瓜德罗普岛,,瓜德罗普岛,,3,0.0,0,0,,,,,,
76763,Africa,加蓬,Gabon,加蓬,Gabon,1,0.0,0,0,,,,,,
76764,Africa,中非共和国,Central African Republic,中非共和国,Central African Republic,1,0.0,0,0,,,,,,
76765,North America,开曼群岛,Cayman Is,开曼群岛,Cayman Is,1,0.0,0,0,,,,,,
76766,Africa,马约特,,马约特,,1,0.0,0,0,,,,,,
76767,North America,格陵兰,,格陵兰,,1,0.0,0,0,,,,,,
76777,Asia,中国,China,中国,China,81099,0.0,67930,3218,,,,,,
76897,North America,美国,United States of America,美国,United States of America,3700,0.0,10,66,,,,,,
76898,Asia,日本,Japan,日本,Japan,818,0.0,157,24,,,,,,
76899,Asia,马来西亚,Malaysia,马来西亚,Malaysia,428,0.0,42,0,,,,,,
76900,Europe,捷克,Czech Republic,捷克,Czech Republic,298,0.0,0,0,,,,,,
76901,Oceania,澳大利亚,Australia,澳大利亚,Australia,298,0.0,27,5,,,,,,
76902,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,钻石公主号邮轮,Diamond Princess Cruise Ship,712,0.0,458,7,,,,,,
76903,Europe,波兰,Poland,波兰,Poland,125,0.0,13,3,,,,,,
76905,North America,哥斯达黎加,Costa Rica,哥斯达黎加,Costa Rica,35,0.0,0,0,,,,,,
77038,Asia,韩国,Korea,韩国,Korea,8236,0.0,1137,75,,,,,,
77041,Europe,法国,France,法国,France,5423,0.0,36,127,,,,,,
77043,Europe,瑞士,Switzerland,瑞士,Switzerland,1563,0.0,3,13,,,,,,
77045,Europe,荷兰,Netherlands,荷兰,Netherlands,1135,0.0,0,20,,,,,,
77046,Europe,挪威,Norway,挪威,Norway,1077,0.0,0,3,,,,,,
77047,Europe,瑞典,Sweden,瑞典,Sweden,1023,0.0,0,8,,,,,,
77048,Europe,比利时,Belgium,比利时,Belgium,886,0.0,1,3,,,,,,
77049,Europe,丹麦,Denmark,丹麦,Denmark,864,0.0,1,3,,,,,,
77050,Europe,奥地利,Austria,奥地利,Austria,860,0.0,6,1,,,,,,
77052,Asia,卡塔尔,Qatar,卡塔尔,Qatar,401,0.0,0,0,,,,,,
77054,North America,加拿大,Canada,加拿大,Canada,343,0.0,4,1,,,,,,
77055,Europe,希腊,Greece,希腊,Greece,331,0.0,0,3,,,,,,
77059,Europe,葡萄牙,Portugal,葡萄牙,Portugal,245,0.0,0,0,,,,,,
77060,Europe,芬兰,Finland,芬兰,Finland,243,0.0,1,0,,,,,,
77061,Europe,斯洛文尼亚,Slovenia,斯洛文尼亚,Slovenia,219,0.0,0,0,,,,,,
77062,Asia,以色列,Israel,以色列,Israel,213,0.0,2,0,,,,,,
77063,South America,巴西,Brazil,巴西,Brazil,200,0.0,0,0,,,,,,
77064,Europe,冰岛,Iceland,冰岛,Iceland,177,0.0,0,0,,,,,,
77065,Europe,爱沙尼亚,Estonia,爱沙尼亚,Estonia,171,0.0,0,0,,,,,,
77066,Europe,爱尔兰,Ireland,爱尔兰,Ireland,169,0.0,0,2,,,,,,
77067,Asia,巴林,Bahrain,巴林,Bahrain,214,0.0,60,0,,,,,,
77068,Asia,菲律宾,Philippines,菲律宾,Philippines,140,0.0,1,11,,,,,,
77069,Asia,新加坡,Singapore,新加坡,Singapore,226,0.0,105,0,,,,,,
77070,Europe,罗马尼亚,Romania,罗马尼亚,Romania,123,0.0,3,0,,,,,,
77071,Asia,印度尼西亚,Indonesia,印度尼西亚,Indonesia,117,0.0,2,2,,,,,,
77073,Asia,科威特,Kuwait,科威特,Kuwait,112,0.0,5,0,,,,,,
77074,Asia,印度,India,印度,India,110,0.0,3,2,,,,,,
77075,Asia,沙特阿拉伯,Saudi Arabia,沙特阿拉伯,Saudi Arabia,103,0.0,1,0,,,,,,
77076,Africa,埃及,Egypt,埃及,Egypt,126,0.0,26,2,,,,,,
77077,Asia,黎巴嫩,Lebanon,黎巴嫩,Lebanon,100,0.0,1,3,,,,,,
77078,Asia,伊拉克,Iraq,伊拉克,Iraq,124,0.0,24,9,,,,,,
77079,Europe,圣马力诺,San Marino,圣马力诺,San Marino,98,0.0,2,5,,,,,,
77080,Asia,泰国,Thailand,泰国,Thailand,114,0.0,35,1,,,,,,
77081,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,98,0.0,23,0,,,,,,
77082,South America,智利,Chile,智利,Chile,75,0.0,0,0,,,,,,
77083,South America,秘鲁,Peru,秘鲁,Peru,71,0.0,0,0,,,,,,
77084,Europe,斯洛伐克,Slovakia,斯洛伐克,Slovakia,61,0.0,0,0,,,,,,
77085,Europe,俄罗斯,Russia,俄罗斯,Russia,63,0.0,3,0,,,,,,
77087,North America,巴拿马,Panama,巴拿马,Panama,55,0.0,0,1,,,,,,
77088,South America,阿根廷,Argentina,阿根廷,Argentina,56,0.0,1,2,,,,,,
77089,Asia,巴基斯坦,Pakistan,巴基斯坦,Pakistan,53,0.0,1,0,,,,,,
77090,North America,墨西哥,Mexico,墨西哥,Mexico,53,0.0,1,0,,,,,,
77091,Africa,南非,South Africa,南非,South Africa,51,0.0,0,0,,,,,,
77092,Asia,文莱,Brunei,文莱,Brunei,50,0.0,0,0,,,,,,
77093,Europe,保加利亚,Bulgaria,保加利亚,Bulgaria,51,0.0,0,2,,,,,,
