,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
46011,North America,加拿大,Canada,加拿大,Canada,6671,0.0,345,66,,,,,,
46012,Europe,葡萄牙,Portugal,葡萄牙,Portugal,6408,0.0,22,140,,,,,,
46013,Africa,毛里求斯,Mauritius,毛里求斯,Mauritius,110,0.0,0,2,,,,,,
46014,Europe,英国,United Kingdom,英国,United Kingdom,22141,0.0,135,1408,,,,,,
46015,Europe,北马其顿,North Macedonia,北马其顿,North Macedonia,257,0.0,1,6,,,,,,
46016,Asia,阿塞拜疆,Azerbaijan,阿塞拜疆,Azerbaijan,273,0.0,26,4,,,,,,
46017,Asia,约旦,Jordan,约旦,Jordan,259,0.0,18,2,,,,,,
46018,Europe,摩尔多瓦,Moldova,摩尔多瓦,Moldova,231,0.0,10,2,,,,,,
46019,Europe,圣马力诺,San Marino,圣马力诺,San Marino,242,0.0,2,22,,,,,,
46020,Asia,塞浦路斯,Cyprus,塞浦路斯,Cyprus,214,0.0,0,6,,,,,,
46021,Asia,科威特,Kuwait,科威特,Kuwait,266,0.0,72,0,,,,,,
46022,Europe,阿尔巴尼亚,Albania,阿尔巴尼亚,Albania,212,0.0,10,10,,,,,,
46023,Africa,布基纳法索,Burkina Faso,布基纳法索,Burkina Faso,222,0.0,23,12,,,,,,
46024,South America,委内瑞拉,Venezuela,委内瑞拉,Venezuela,113,0.0,0,2,,,,,,
46026,North America,美国,United States of America,美国,United States of America,143101,0.0,4865,2517,,,,,,
46027,Europe,德国,Germany,德国,Germany,58101,0.0,8481,474,,,,,,
46028,Europe,瑞士,Switzerland,瑞士,Switzerland,14799,0.0,1823,300,,,,,,
46029,Asia,土耳其,Turkey,土耳其,Turkey,9217,0.0,105,131,,,,,,
46030,Europe,奥地利,Austria,奥地利,Austria,8536,0.0,225,68,,,,,,
46033,Asia,韩国,Korea,韩国,Korea,9661,0.0,5228,158,,,,,,
46034,Asia,以色列,Israel,以色列,Israel,4347,0.0,139,81,,,,,,
46035,South America,巴西,Brazil,巴西,Brazil,4256,0.0,0,136,,,,,,
46036,Oceania,澳大利亚,Australia,澳大利亚,Australia,4245,0.0,119,16,,,,,,
46037,Europe,爱尔兰,Ireland,爱尔兰,Ireland,2615,0.0,0,46,,,,,,
46038,Asia,马来西亚,Malaysia,马来西亚,Malaysia,2626,0.0,388,34,,,,,,
46039,South America,智利,Chile,智利,Chile,2139,0.0,75,7,,,,,,
46040,Europe,卢森堡,Luxembourg,卢森堡,Luxembourg,1988,0.0,0,22,,,,,,
46041,Europe,波兰,Poland,波兰,Poland,1862,0.0,13,22,,,,,,
46042,Europe,俄罗斯,Russia,俄罗斯,Russia,1836,0.0,66,9,,,,,,
46043,Asia,巴基斯坦,Pakistan,巴基斯坦,Pakistan,1625,0.0,28,18,,,,,,
46044,Asia,沙特阿拉伯,Saudi Arabia,沙特阿拉伯,Saudi Arabia,1453,0.0,115,8,,,,,,
46045,Asia,印度,India,印度,India,1414,0.0,95,27,,,,,,
46046,Africa,南非,South Africa,南非,South Africa,1280,0.0,1,2,,,,,,
46047,Asia,印度尼西亚,Indonesia,印度尼西亚,Indonesia,1414,0.0,64,122,,,,,,
46048,Europe,芬兰,Finland,芬兰,Finland,1218,0.0,10,11,,,,,,
46049,North America,墨西哥,Mexico,墨西哥,Mexico,993,0.0,1,20,,,,,,
46050,Europe,冰岛,Iceland,冰岛,Iceland,1020,0.0,124,2,,,,,,
46051,South America,秘鲁,Peru,秘鲁,Peru,852,0.0,14,18,,,,,,
46052,Europe,塞尔维亚,Republic of Serbia,塞尔维亚,Republic of Serbia,785,0.0,0,16,,,,,,
46053,Europe,斯洛文尼亚,Slovenia,斯洛文尼亚,Slovenia,691,0.0,0,9,,,,,,
46054,Europe,克罗地亚,Croatia,克罗地亚,Croatia,713,0.0,37,5,,,,,,
46055,Europe,爱沙尼亚,Estonia,爱沙尼亚,Estonia,679,0.0,20,3,,,,,,
46056,South America,哥伦比亚,Colombia,哥伦比亚,Colombia,608,0.0,10,6,,,,,,
46057,Asia,卡塔尔,Qatar,卡塔尔,Qatar,634,0.0,48,1,,,,,,
46058,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,611,0.0,61,5,,,,,,
46059,Oceania,新西兰,New Zealand,新西兰,New Zealand,589,4.0,50,1,,,,,,
46060,Asia,亚美尼亚,Armenia,亚美尼亚,Armenia,481,0.0,30,3,,,,,,
46061,Europe,立陶宛,Lithuania,立陶宛,Lithuania,437,0.0,1,7,,,,,,
46062,Europe,拉脱维亚,Latvia,拉脱维亚,Latvia,347,0.0,0,0,,,,,,
46063,Europe,斯洛伐克,Slovakia,斯洛伐克,Slovakia,336,0.0,7,0,,,,,,
46064,Europe,保加利亚,Bulgaria,保加利亚,Bulgaria,338,0.0,3,7,,,,,,
46065,Europe,安道尔,Andorra,安道尔,Andorra,334,0.0,6,6,,,,,,
46066,Europe,波黑,Bosnia and Herzegovina,波黑,Bosnia and Herzegovina,324,0.0,8,6,,,,,,
46067,South America,乌拉圭,Uruguay,乌拉圭,Uruguay,309,0.0,6,1,,,,,,
46068,North America,哥斯达黎加,Costa Rica,哥斯达黎加,Costa Rica,295,0.0,0,2,,,,,,
46069,Asia,哈萨克斯坦,Kazakhstan,哈萨克斯坦,Kazakhstan,302,0.0,21,1,,,,,,
46071,Asia,巴林,Bahrain,巴林,Bahrain,515,0.0,279,4,,,,,,
46075,Europe,法罗群岛,Faroe,法罗群岛,Faroe,168,0.0,0,0,,,,,,
46076,Africa,科特迪瓦,Ivory Coast,科特迪瓦,Ivory Coast,165,0.0,4,1,,,,,,
46077,Asia,越南,Vietnam,越南,Vietnam,203,0.0,52,0,,,,,,
46078,Asia,阿曼,Oman,阿曼,Oman,179,0.0,29,0,,,,,,
46079,Africa,留尼旺,Reunion,留尼旺,Reunion,143,0.0,0,0,,,,,,
46080,Asia,乌兹别克斯坦,Uzbekistan,乌兹别克斯坦,Uzbekistan,149,0.0,7,2,,,,,,
46081,Europe,马耳他,Malta,马耳他,Malta,139,0.0,0,0,,,,,,
46082,Africa,喀麦隆,Cameroon,喀麦隆,Cameroon,142,0.0,3,2,,,,,,
46083,North America,洪都拉斯,Honduras,洪都拉斯,Honduras,139,0.0,0,3,,,,,,
46084,Africa,塞内加尔,Senegal,塞内加尔,Senegal,162,0.0,27,0,,,,,,
46085,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,钻石公主号邮轮,Diamond Princess Cruise Ship,712,0.0,574,10,,,,,,
46086,North America,古巴,Cuba,古巴,Cuba,119,0.0,0,3,,,,,,
46087,Asia,斯里兰卡,SriLanka,斯里兰卡,SriLanka,122,0.0,6,1,,,,,,
46089,Africa,尼日利亚,Nigeria,尼日利亚,Nigeria,111,0.0,3,1,,,,,,
46091,Asia,文莱,Brunei,文莱,Brunei,127,0.0,38,1,,,,,,
46092,Asia,巴勒斯坦,Palestine,巴勒斯坦,Palestine,106,0.0,18,1,,,,,,
46093,Asia,柬埔寨,Kampuchea (Cambodia ),柬埔寨,Kampuchea (Cambodia ),103,0.0,21,0,,,,,,
46094,Africa,吉布提,Djibouti,吉布提,Djibouti,25,0.0,0,0,,,,,,
46095,Europe,挪威,Norway,挪威,Norway,4284,0.0,0,26,,,,,,
46096,Europe,捷克,Czech Republic,捷克,Czech Republic,2837,0.0,11,17,,,,,,
46097,Asia,泰国,Thailand,泰国,Thailand,1524,0.0,127,9,,,,,,
46110,Europe,匈牙利,Hungary,匈牙利,Hungary,447,0.0,34,15,,,,,,
