,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
44041,Asia,土耳其,Turkey,土耳其,Turkey,10827,0.0,105,131,,,,,,
44042,Europe,波兰,Poland,波兰,Poland,2055,0.0,13,31,,,,,,
44043,South America,哥伦比亚,Colombia,哥伦比亚,Colombia,798,0.0,10,12,,,,,,
44044,Europe,斯洛文尼亚,Slovenia,斯洛文尼亚,Slovenia,756,0.0,0,11,,,,,,
44045,Europe,立陶宛,Lithuania,立陶宛,Lithuania,484,0.0,1,7,,,,,,
44046,Asia,阿塞拜疆,Azerbaijan,阿塞拜疆,Azerbaijan,273,0.0,26,4,,,,,,
44047,Asia,乌兹别克斯坦,Uzbekistan,乌兹别克斯坦,Uzbekistan,167,0.0,7,2,,,,,,
44048,North America,洪都拉斯,Honduras,洪都拉斯,Honduras,139,0.0,0,3,,,,,,
44049,South America,委内瑞拉,Venezuela,委内瑞拉,Venezuela,135,0.0,0,2,,,,,,
44050,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,钻石公主号邮轮,Diamond Princess Cruise Ship,712,0.0,574,10,,,,,,
44051,Asia,斯里兰卡,SriLanka,斯里兰卡,SriLanka,142,0.0,16,2,,,,,,
44052,Europe,法国,France,法国,France,44550,0.0,7924,3024,,,,,,
44053,Asia,伊朗,Iran,伊朗,Iran,44606,0.0,14656,2898,,,,,,
44054,Europe,英国,United Kingdom,英国,United Kingdom,25150,0.0,135,1789,,,,,,
44055,North America,美国,United States of America,美国,United States of America,164603,0.0,5896,3170,,,,,,
44056,Europe,意大利,Italy,意大利,Italy,102106,0.0,14620,11591,,,,,,
44057,Europe,西班牙,Spain,西班牙,Spain,94417,0.0,14709,8189,,,,,,
44058,Europe,德国,Germany,德国,Germany,61913,0.0,8481,583,,,,,,
44062,Europe,瑞士,Switzerland,瑞士,Switzerland,16176,0.0,1823,373,,,,,,
44064,Europe,比利时,Belgium,比利时,Belgium,12775,0.0,1696,705,,,,,,
44065,Europe,奥地利,Austria,奥地利,Austria,9377,0.0,646,108,,,,,,
44066,Europe,荷兰,Netherlands,荷兰,Netherlands,12595,0.0,2954,1039,,,,,,
44067,Europe,葡萄牙,Portugal,葡萄牙,Portugal,7443,0.0,22,160,,,,,,
44068,North America,加拿大,Canada,加拿大,Canada,7448,0.0,345,80,,,,,,
44069,Asia,以色列,Israel,以色列,Israel,4831,0.0,161,16,,,,,,
44070,South America,巴西,Brazil,巴西,Brazil,4579,0.0,0,159,,,,,,
44071,Oceania,澳大利亚,Australia,澳大利亚,Australia,4557,0.0,119,19,,,,,,
44072,Europe,挪威,Norway,挪威,Norway,4451,0.0,0,32,,,,,,
44073,Asia,韩国,Korea,韩国,Korea,9786,0.0,5408,162,,,,,,
44074,Europe,瑞典,Sweden,瑞典,Sweden,4028,0.0,17,146,,,,,,
44075,Asia,中国,China,中国,China,82601,0.0,76239,3314,,,,,,
44076,Europe,捷克,Czech Republic,捷克,Czech Republic,2976,0.0,25,23,,,,,,
44077,Europe,爱尔兰,Ireland,爱尔兰,Ireland,2910,0.0,0,54,,,,,,
44078,Europe,丹麦,Denmark,丹麦,Denmark,2577,0.0,1,77,,,,,,
44079,South America,智利,Chile,智利,Chile,2449,0.0,75,7,,,,,,
44080,Europe,俄罗斯,Russia,俄罗斯,Russia,2337,0.0,121,17,,,,,,
44081,Asia,马来西亚,Malaysia,马来西亚,Malaysia,2766,0.0,537,43,,,,,,
44083,Europe,卢森堡,Luxembourg,卢森堡,Luxembourg,1988,0.0,0,22,,,,,,
