,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
84354,North America,哥斯达黎加,Costa Rica,哥斯达黎加,Costa Rica,9,0.0,0,0,,,,,,
84368,Europe,西班牙,Spain,西班牙,Spain,999,0.0,2,25,,,,,,
84369,Europe,芬兰,Finland,芬兰,Finland,30,0.0,1,0,,,,,,
84371,Asia,日本,Japan,日本,Japan,514,0.0,46,9,,,,,,
84372,Europe,瑞士,Switzerland,瑞士,Switzerland,312,0.0,3,2,,,,,,
84373,Europe,比利时,Belgium,比利时,Belgium,239,0.0,1,0,,,,,,
84374,Europe,瑞典,Sweden,瑞典,Sweden,213,0.0,0,0,,,,,,
84375,Asia,巴林,Bahrain,巴林,Bahrain,109,0.0,14,0,,,,,,
84376,Asia,马来西亚,Malaysia,马来西亚,Malaysia,117,0.0,23,0,,,,,,
84377,Europe,冰岛,Iceland,冰岛,Iceland,58,0.0,0,0,,,,,,
84378,Europe,匈牙利,Hungary,匈牙利,Hungary,9,0.0,0,0,,,,,,
84379,Europe,拉脱维亚,Latvia,拉脱维亚,Latvia,6,0.0,0,0,,,,,,
84380,Africa,尼日利亚,Nigeria,尼日利亚,Nigeria,2,0.0,0,0,,,,,,
84381,Africa,突尼斯,Tunisia,突尼斯,Tunisia,2,0.0,0,0,,,,,,
84382,Asia,伊朗,Iran,伊朗,Iran,7161,0.0,2194,237,,,,,,
84443,Asia,韩国,Korea,韩国,Korea,7478,0.0,166,53,,,,,,
84444,Europe,意大利,Italy,意大利,Italy,7375,0.0,622,366,,,,,,
84446,Europe,德国,Germany,德国,Germany,1112,0.0,14,0,,,,,,
84447,Europe,法国,France,法国,France,1126,0.0,12,19,,,,,,
84449,North America,美国,United States of America,美国,United States of America,572,0.0,10,21,,,,,,
84451,Europe,挪威,Norway,挪威,Norway,169,0.0,0,0,,,,,,
84452,Europe,奥地利,Austria,奥地利,Austria,102,0.0,0,0,,,,,,
84453,North America,加拿大,Canada,加拿大,Canada,66,0.0,4,0,,,,,,
84454,Oceania,澳大利亚,Australia,澳大利亚,Australia,83,0.0,22,3,,,,,,
84455,Asia,伊拉克,Iraq,伊拉克,Iraq,61,0.0,0,6,,,,,,
84457,Africa,埃及,Egypt,埃及,Egypt,55,0.0,12,0,,,,,,
84458,Asia,以色列,Israel,以色列,Israel,39,0.0,2,0,,,,,,
84459,Europe,圣马力诺,San Marino,圣马力诺,San Marino,36,0.0,0,0,,,,,,
84460,Europe,丹麦,Denmark,丹麦,Denmark,35,0.0,1,0,,,,,,
84461,Europe,捷克,Czech Republic,捷克,Czech Republic,32,0.0,0,0,,,,,,
84462,Asia,黎巴嫩,Lebanon,黎巴嫩,Lebanon,32,0.0,1,0,,,,,,
84463,Europe,葡萄牙,Portugal,葡萄牙,Portugal,30,0.0,0,0,,,,,,
84464,South America,巴西,Brazil,巴西,Brazil,25,0.0,0,0,,,,,,
84466,Europe,爱尔兰,Ireland,爱尔兰,Ireland,21,0.0,0,0,,,,,,
84467,Europe,斯洛文尼亚,Slovenia,斯洛文尼亚,Slovenia,16,0.0,0,0,,,,,,
84468,Europe,罗马尼亚,Romania,罗马尼亚,Romania,15,0.0,3,0,,,,,,
84469,South America,阿根廷,Argentina,阿根廷,Argentina,12,0.0,0,1,,,,,,
84470,Asia,菲律宾,Philippines,菲律宾,Philippines,10,0.0,1,1,,,,,,
84471,South America,智利,Chile,智利,Chile,8,0.0,0,0,,,,,,
84472,Europe,波兰,Poland,波兰,Poland,8,0.0,0,0,,,,,,
84474,Europe,卢森堡,Luxembourg,卢森堡,Luxembourg,5,0.0,0,0,,,,,,
84475,Europe,斯洛伐克,Slovakia,斯洛伐克,Slovakia,5,0.0,0,0,,,,,,
84476,Asia,马尔代夫,Maldives,马尔代夫,Maldives,4,0.0,0,0,,,,,,
84478,Europe,保加利亚,Bulgaria,保加利亚,Bulgaria,2,0.0,0,0,,,,,,
84479,Europe,摩尔多瓦,Moldova,摩尔多瓦,Moldova,1,0.0,0,0,,,,,,
84676,Europe,英国,United Kingdom,英国,United Kingdom,206,0.0,8,2,,,,,,
84677,Europe,荷兰,Netherlands,荷兰,Netherlands,188,0.0,0,1,,,,,,
84684,Europe,希腊,Greece,希腊,Greece,66,0.0,0,0,,,,,,
84687,Asia,新加坡,Singapore,新加坡,Singapore,138,0.0,82,0,,,,,,
84691,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,45,0.0,7,0,,,,,,
84693,Asia,印度,India,印度,India,39,0.0,3,0,,,,,,
84702,Africa,阿尔及利亚,Algeria,阿尔及利亚,Algeria,19,0.0,0,0,,,,,,
84703,Asia,巴勒斯坦,Palestine,巴勒斯坦,Palestine,19,0.0,0,0,,,,,,
84704,Asia,泰国,Thailand,泰国,Thailand,50,0.0,31,1,,,,,,
84706,Asia,格鲁吉亚,Georgia,格鲁吉亚,Georgia,13,0.0,0,0,,,,,,
84707,Europe,克罗地亚,Croatia,克罗地亚,Croatia,12,0.0,0,0,,,,,,
84709,Asia,卡塔尔,Qatar,卡塔尔,Qatar,11,0.0,0,0,,,,,,
84714,Europe,俄罗斯,Russia,俄罗斯,Russia,10,0.0,3,0,,,,,,
84715,Asia,沙特阿拉伯,Saudi Arabia,沙特阿拉伯,Saudi Arabia,7,0.0,0,0,,,,,,
84717,North America,墨西哥,Mexico,墨西哥,Mexico,7,0.0,1,0,,,,,,
84718,South America,秘鲁,Peru,秘鲁,Peru,6,0.0,0,0,,,,,,
84719,Asia,越南,Vietnam,越南,Vietnam,21,0.0,16,0,,,,,,
84720,Asia,巴基斯坦,Pakistan,巴基斯坦,Pakistan,6,0.0,1,0,,,,,,
84721,Oceania,新西兰,New Zealand,新西兰,New Zealand,5,0.0,0,0,,,,,,
84724,Asia,阿富汗,Afghanistan,阿富汗,Afghanistan,4,0.0,0,0,,,,,,
84726,Europe,北马其顿,North Macedonia,北马其顿,North Macedonia,3,0.0,0,0,,,,,,
84727,Europe,波黑,Bosnia and Herzegovina,波黑,Bosnia and Herzegovina,3,0.0,0,0,,,,,,
84729,Africa,南非,South Africa,南非,South Africa,2,0.0,0,0,,,,,,
84730,Asia,柬埔寨,Kampuchea (Cambodia ),柬埔寨,Kampuchea (Cambodia ),2,0.0,1,0,,,,,,
84731,South America,巴拉圭,Paraguay,巴拉圭,Paraguay,1,0.0,0,0,,,,,,
84732,Europe,马耳他,Malta,马耳他,Malta,1,0.0,0,0,,,,,,
84734,Asia,科威特,Kuwait,科威特,Kuwait,58,0.0,0,0,,,,,,
84750,Others,至尊公主邮轮,Grand Princess,至尊公主邮轮,Grand Princess,21,0.0,0,0,,,,,,
84755,Asia,阿曼,Oman,阿曼,Oman,16,0.0,2,0,,,,,,
84756,South America,厄瓜多尔,Ecuador,厄瓜多尔,Ecuador,13,0.0,0,0,,,,,,
84762,Europe,爱沙尼亚,Estonia,爱沙尼亚,Estonia,10,0.0,0,0,,,,,,
84777,Asia,印度尼西亚,Indonesia,印度尼西亚,Indonesia,4,0.0,0,0,,,,,,
84778,Africa,塞内加尔,Senegal,塞内加尔,Senegal,4,0.0,0,0,,,,,,
84783,Africa,喀麦隆,Cameroon,喀麦隆,Cameroon,2,0.0,0,0,,,,,,
84786,Asia,不丹,Kingdom of Bhutan,不丹,Kingdom of Bhutan,1,0.0,0,0,,,,,,
84787,Europe,梵蒂冈,Status Civitatis Vaticanae,梵蒂冈,Status Civitatis Vaticanae,1,0.0,0,0,,,,,,
84788,Europe,塞尔维亚,Republic of Serbia,塞尔维亚,Republic of Serbia,1,0.0,0,0,,,,,,
84790,South America,哥伦比亚,Colombia,哥伦比亚,Colombia,1,0.0,0,0,,,,,,
84791,Africa,多哥,Togo,多哥,Togo,1,0.0,0,0,,,,,,
85052,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,钻石公主号邮轮,Diamond Princess Cruise Ship,696,0.0,0,6,,,,,,
