,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
23072,South America,智利,Chile,智利,Chile,6927,0.0,1571,73,,,,,,
23073,Europe,爱沙尼亚,Estonia,爱沙尼亚,Estonia,1346,0.0,93,24,,,,,,
23074,Asia,伊拉克,Iraq,伊拉克,Iraq,1352,0.0,640,76,,,,,,
23075,Asia,孟加拉国,Bangladesh,孟加拉国,Bangladesh,621,0.0,39,34,,,,,,
23076,Africa,布基纳法索,Burkina Faso,布基纳法索,Burkina Faso,484,0.0,155,27,,,,,,
23077,North America,瓜德罗普岛,,瓜德罗普岛,,143,0.0,0,8,,,,,,
23078,North America,美国,United States of America,美国,United States of America,530830,0.0,32314,20646,,,,,,
23079,Europe,俄罗斯,Russia,俄罗斯,Russia,15770,0.0,1291,130,,,,,,
23080,North America,巴拿马,Panama,巴拿马,Panama,2752,0.0,4,66,,,,,,
23081,Europe,希腊,Greece,希腊,Greece,2114,0.0,19,98,,,,,,
23082,South America,阿根廷,Argentina,阿根廷,Argentina,2142,0.0,358,89,,,,,,
23083,Europe,斯洛文尼亚,Slovenia,斯洛文尼亚,Slovenia,1205,0.0,150,53,,,,,,
23084,Asia,阿塞拜疆,Azerbaijan,阿塞拜疆,Azerbaijan,1098,0.0,250,11,,,,,,
23085,Europe,北马其顿,North Macedonia,北马其顿,North Macedonia,828,0.0,41,34,,,,,,
23086,Europe,斯洛伐克,Slovakia,斯洛伐克,Slovakia,742,0.0,23,2,,,,,,
23087,Europe,保加利亚,Bulgaria,保加利亚,Bulgaria,669,0.0,3,28,,,,,,
23088,Europe,拉脱维亚,Latvia,拉脱维亚,Latvia,630,0.0,0,3,,,,,,
23089,Asia,塞浦路斯,Cyprus,塞浦路斯,Cyprus,633,0.0,0,15,,,,,,
23090,Asia,乌兹别克斯坦,Uzbekistan,乌兹别克斯坦,Uzbekistan,624,0.0,30,3,,,,,,
23092,Asia,黎巴嫩,Lebanon,黎巴嫩,Lebanon,630,0.0,77,20,,,,,,
23093,Europe,安道尔,Andorra,安道尔,Andorra,638,0.0,128,29,,,,,,
23094,Europe,马耳他,Malta,马耳他,Malta,378,0.0,44,3,,,,,,
23095,Europe,黑山,,黑山,,267,0.0,5,3,,,,,,
23096,South America,乌拉圭,Uruguay,乌拉圭,Uruguay,501,0.0,224,21,,,,,,
23097,Asia,巴勒斯坦,Palestine,巴勒斯坦,Palestine,268,0.0,46,2,,,,,,
23098,Africa,马约特,,马约特,,191,0.0,0,2,,,,,,
23099,Africa,吉布提,Djibouti,吉布提,Djibouti,215,0.0,36,2,,,,,,
23100,North America,危地马拉,Guatemala,危地马拉,Guatemala,126,0.0,0,3,,,,,,
23101,Asia,越南,Vietnam,越南,Vietnam,260,0.0,144,0,,,,,,
23102,South America,巴拉圭,Paraguay,巴拉圭,Paraguay,134,0.0,12,6,,,,,,
23103,Europe,直布罗陀,Gibraltar,直布罗陀,Gibraltar,113,0.0,0,1,,,,,,
23104,Africa,塞内加尔,Senegal,塞内加尔,Senegal,280,0.0,171,2,,,,,,
23106,Europe,英国,United Kingdom,英国,United Kingdom,84279,0.0,344,10612,,,,,,
23107,Europe,德国,Germany,德国,Germany,120479,0.0,60200,2673,,,,,,
23108,North America,加拿大,Canada,加拿大,Canada,23318,0.0,2770,653,,,,,,
23109,Asia,以色列,Israel,以色列,Israel,10878,0.0,1388,103,,,,,,
23110,Europe,爱尔兰,Ireland,爱尔兰,Ireland,8089,0.0,62,320,,,,,,
23111,Asia,日本,Japan,日本,Japan,7423,0.0,404,138,,,,,,
23112,South America,厄瓜多尔,Ecuador,厄瓜多尔,Ecuador,7257,0.0,411,315,,,,,,
23113,Oceania,澳大利亚,Australia,澳大利亚,Australia,6313,0.0,119,59,,,,,,
23114,Europe,捷克,Czech Republic,捷克,Czech Republic,5831,0.0,411,129,,,,,,
23116,Europe,丹麦,Denmark,丹麦,Denmark,5996,0.0,894,260,,,,,,
23117,North America,墨西哥,Mexico,墨西哥,Mexico,4219,0.0,1,273,,,,,,
23118,Asia,沙特阿拉伯,Saudi Arabia,沙特阿拉伯,Saudi Arabia,4462,0.0,761,59,,,,,,
23119,Asia,印度尼西亚,Indonesia,印度尼西亚,Indonesia,4241,0.0,359,373,,,,,,
23120,Europe,塞尔维亚,Republic of Serbia,塞尔维亚,Republic of Serbia,3630,0.0,118,80,,,,,,
23121,Asia,中国,China,中国,China,83523,0.0,78065,3349,,,,,,
23122,Europe,白俄罗斯,Belarus,白俄罗斯,Belarus,2226,0.0,169,23,,,,,,
23123,Europe,摩尔多瓦,Moldova,摩尔多瓦,Moldova,1560,0.0,75,30,,,,,,
23124,Africa,摩洛哥,Morocco,摩洛哥,Morocco,1617,0.0,153,113,,,,,,
23125,Asia,泰国,Thailand,泰国,Thailand,2551,0.0,1218,38,,,,,,
23126,Europe,克罗地亚,Croatia,克罗地亚,Croatia,1660,0.0,373,23,,,,,,
23128,Europe,立陶宛,Lithuania,立陶宛,Lithuania,1026,0.0,54,23,,,,,,
23130,Asia,亚美尼亚,Armenia,亚美尼亚,Armenia,1013,0.0,197,13,,,,,,
23131,Europe,波黑,Bosnia and Herzegovina,波黑,Bosnia and Herzegovina,1000,0.0,193,39,,,,,,
23132,Africa,喀麦隆,Cameroon,喀麦隆,Cameroon,836,0.0,98,12,,,,,,
23134,Africa,突尼斯,Tunisia,突尼斯,Tunisia,685,0.0,0,28,,,,,,
23135,Asia,巴林,Bahrain,巴林,Bahrain,1087,0.0,557,6,,,,,,
23136,Africa,尼日尔,Niger,尼日尔,Niger,491,0.0,50,11,,,,,,
23137,Asia,吉尔吉斯斯坦,,吉尔吉斯斯坦,,377,0.0,54,5,,,,,,
23138,Europe,圣马力诺,San Marino,圣马力诺,San Marino,344,0.0,2,34,,,,,,
23139,Africa,毛里求斯,Mauritius,毛里求斯,Mauritius,324,0.0,42,9,,,,,,
23141,Africa,刚果（金）,Democratic Republic of the Congo,刚果（金）,Democratic Republic of the Congo,234,0.0,16,20,,,,,,
23143,Europe,马恩岛,Isle of Man,马恩岛,Isle of Man,190,0.0,0,1,,,,,,
23144,Europe,根西岛,Guernsey,根西岛,Guernsey,191,0.0,0,5,,,,,,
23146,Africa,肯尼亚,Kenya,肯尼亚,Kenya,197,0.0,25,7,,,,,,
23147,Asia,斯里兰卡,SriLanka,斯里兰卡,SriLanka,203,0.0,55,7,,,,,,
23150,North America,特立尼达和多巴哥,Trinidad and Tobago,特立尼达和多巴哥,Trinidad and Tobago,109,0.0,0,8,,,,,,
23151,Africa,马里,Mali,马里,Mali,116,0.0,25,9,,,,,,
23152,Asia,缅甸,Burma,缅甸,Burma,39,0.0,2,4,,,,,,
23153,Africa,冈比亚,Gambia,冈比亚,Gambia,9,0.0,2,1,,,,,,
23154,Africa,佛得角,,佛得角,,8,0.0,1,1,,,,,,
23174,Europe,荷兰,Netherlands,荷兰,Netherlands,25587,0.0,291,2737,,,,,,
23203,Europe,意大利,Italy,意大利,Italy,152860,0.0,32534,19468,,,,,,
23204,Europe,西班牙,Spain,西班牙,Spain,166019,0.0,62391,16972,,,,,,
23207,Europe,法国,France,法国,France,93790,0.0,26391,13832,,,,,,
23208,Asia,土耳其,Turkey,土耳其,Turkey,52167,0.0,2965,1101,,,,,,
23209,Asia,伊朗,Iran,伊朗,Iran,71686,0.0,43894,4474,,,,,,
23212,Europe,比利时,Belgium,比利时,Belgium,29647,0.0,6463,3600,,,,,,
23213,South America,巴西,Brazil,巴西,Brazil,20727,0.0,127,1124,,,,,,
23214,Europe,葡萄牙,Portugal,葡萄牙,Portugal,16585,0.0,277,504,,,,,,
23216,Europe,瑞士,Switzerland,瑞士,Switzerland,25135,0.0,12100,858,,,,,,
23217,Europe,奥地利,Austria,奥地利,Austria,13560,0.0,2507,319,,,,,,
23219,Europe,瑞典,Sweden,瑞典,Sweden,10151,0.0,17,887,,,,,,
23221,Asia,印度,India,印度,India,8447,0.0,765,273,,,,,,
23224,Europe,挪威,Norway,挪威,Norway,6408,0.0,0,117,,,,,,
23226,Europe,波兰,Poland,波兰,Poland,5955,0.0,318,181,,,,,,
23229,Europe,罗马尼亚,Romania,罗马尼亚,Romania,5990,0.0,758,282,,,,,,
23231,Asia,巴基斯坦,Pakistan,巴基斯坦,Pakistan,5011,0.0,762,77,,,,,,
23232,South America,秘鲁,Peru,秘鲁,Peru,5897,0.0,1569,169,,,,,,
23233,Asia,菲律宾,Philippines,菲律宾,Philippines,4648,0.0,197,297,,,,,,
23238,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,3736,0.0,588,20,,,,,,
23239,Asia,韩国,Korea,韩国,Korea,10480,0.0,7243,211,,,,,,
23240,Europe,卢森堡,Luxembourg,卢森堡,Luxembourg,3270,0.0,241,62,,,,,,
23241,Europe,芬兰,Finland,芬兰,Finland,2905,0.0,10,49,,,,,,
23242,Asia,卡塔尔,Qatar,卡塔尔,Qatar,2979,0.0,275,7,,,,,,
23244,Europe,乌克兰,Ukraine,乌克兰,Ukraine,2777,0.0,89,83,,,,,,
23245,South America,哥伦比亚,Colombia,哥伦比亚,Colombia,2709,0.0,85,100,,,,,,
23246,Asia,马来西亚,Malaysia,马来西亚,Malaysia,4683,0.0,2108,76,,,,,,
23247,North America,多米尼加,Dominican Republic,多米尼加,Dominican Republic,2349,0.0,0,118,,,,,,
23250,Africa,南非,South Africa,南非,South Africa,2028,0.0,45,25,,,,,,
23251,Asia,新加坡,Singapore,新加坡,Singapore,2299,0.0,406,7,,,,,,
23254,Africa,埃及,Egypt,埃及,Egypt,1939,0.0,426,146,,,,,,
23258,Europe,匈牙利,Hungary,匈牙利,Hungary,1410,0.0,118,99,,,,,,
23260,Asia,科威特,Kuwait,科威特,Kuwait,1234,0.0,142,1,,,,,,
23261,Africa,阿尔及利亚,Algeria,阿尔及利亚,Algeria,1825,0.0,460,275,,,,,,
23265,Europe,冰岛,Iceland,冰岛,Iceland,1689,0.0,841,8,,,,,,
23267,Asia,哈萨克斯坦,Kazakhstan,哈萨克斯坦,Kazakhstan,880,0.0,81,10,,,,,,
23271,North America,波多黎各,Puerto Rico,波多黎各,Puerto Rico,725,0.0,0,39,,,,,,
23279,Oceania,新西兰,New Zealand,新西兰,New Zealand,1049,4.0,471,4,,,,,,
23280,Asia,阿富汗,Afghanistan,阿富汗,Afghanistan,607,0.0,38,19,,,,,,
23281,North America,古巴,Cuba,古巴,Cuba,564,0.0,0,15,,,,,,
23283,North America,哥斯达黎加,Costa Rica,哥斯达黎加,Costa Rica,539,0.0,0,3,,,,,,
23286,Asia,阿曼,Oman,阿曼,Oman,599,0.0,109,3,,,,,,
23288,Africa,科特迪瓦,Ivory Coast,科特迪瓦,Ivory Coast,533,0.0,58,4,,,,,,
23290,Africa,加纳,Ghana,加纳,Ghana,408,0.0,4,8,,,,,,
23291,Africa,留尼旺,Reunion,留尼旺,Reunion,382,0.0,0,0,,,,,,
23292,North America,洪都拉斯,Honduras,洪都拉斯,Honduras,382,0.0,0,23,,,,,,
23300,South America,玻利维亚,Bolivia,玻利维亚,Bolivia,268,0.0,0,19,,,,,,
23301,Africa,尼日利亚,Nigeria,尼日利亚,Nigeria,318,0.0,70,10,,,,,,
23302,Africa,几内亚,Guinea,几内亚,Guinea,250,0.0,17,0,,,,,,
23304,Europe,阿尔巴尼亚,Albania,阿尔巴尼亚,Albania,446,0.0,217,23,,,,,,
23306,Asia,约旦,Jordan,约旦,Jordan,381,0.0,177,7,,,,,,
23309,Asia,格鲁吉亚,Georgia,格鲁吉亚,Georgia,252,0.0,63,3,,,,,,
23311,Europe,法罗群岛,Faroe,法罗群岛,Faroe,184,0.0,0,0,,,,,,
23312,Europe,泽西岛,Bailiwick of Jersey,泽西岛,Bailiwick of Jersey,183,0.0,0,4,,,,,,
23313,South America,委内瑞拉,Venezuela,委内瑞拉,Venezuela,171,0.0,0,9,,,,,,
23316,North America,马提尼克,Martinique,马提尼克,Martinique,154,0.0,0,6,,,,,,
23319,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,钻石公主号邮轮,Diamond Princess Cruise Ship,712,0.0,574,11,,,,,,
23320,Oceania,关岛,Guam,关岛,Guam,130,0.0,0,4,,,,,,
23325,North America,萨尔瓦多,El Salvador,萨尔瓦多,El Salvador,117,0.0,0,6,,,,,,
23327,Africa,卢旺达,Republic of Rwanda,卢旺达,Republic of Rwanda,120,0.0,18,0,,,,,,
23329,Africa,马达加斯加,Madagascar,马达加斯加,Madagascar,102,0.0,11,0,,,,,,
23330,Europe,摩纳哥,Monaco,摩纳哥,Monaco,92,0.0,3,1,,,,,,
23331,North America,阿鲁巴,,阿鲁巴,,86,0.0,0,0,,,,,,
23332,South America,法属圭亚那,French Guiana,法属圭亚那,French Guiana,84,0.0,0,0,,,,,,
23333,Europe,列支敦士登,Liechtenstein,列支敦士登,Liechtenstein,80,0.0,0,1,,,,,,
23335,Asia,柬埔寨,Kampuchea (Cambodia ),柬埔寨,Kampuchea (Cambodia ),120,0.0,50,0,,,,,,
23336,North America,巴巴多斯,Barbados,巴巴多斯,Barbados,66,0.0,0,4,,,,,,
23337,Africa,刚果（布）,,刚果（布）,,70,0.0,5,5,,,,,,
23338,North America,牙买加,Jamaica,牙买加,Jamaica,63,0.0,0,4,,,,,,
23339,Africa,埃塞俄比亚,Ethiopia,埃塞俄比亚,Ethiopia,71,0.0,10,3,,,,,,
23340,Oceania,法属波利尼西亚,French Polynesia,法属波利尼西亚,French Polynesia,51,0.0,0,0,,,,,,
23341,North America,美属维尔京群岛,,美属维尔京群岛,,50,0.0,0,1,,,,,,
23342,Africa,多哥,Togo,多哥,Togo,76,0.0,25,3,,,,,,
23343,North America,百慕大,,百慕大,,48,0.0,0,4,,,,,,
23344,Africa,加蓬,Gabon,加蓬,Gabon,46,0.0,1,1,,,,,,
23345,North America,开曼群岛,Cayman Is,开曼群岛,Cayman Is,45,0.0,0,2,,,,,,
23346,North America,荷属圣马丁,,荷属圣马丁,,50,0.0,0,9,,,,,,
23347,Africa,几内亚比绍,,几内亚比绍,,39,0.0,0,0,,,,,,
23348,Asia,文莱,Brunei,文莱,Brunei,136,0.0,99,1,,,,,,
23349,Africa,乌干达,Uganda,乌干达,Uganda,53,0.0,18,0,,,,,,
23350,Africa,厄立特里亚,,厄立特里亚,,34,0.0,0,0,,,,,,
23351,North America,巴哈马,Bahamas,巴哈马,Bahamas,41,0.0,0,8,,,,,,
23353,South America,圭亚那,Guyana,圭亚那,Guyana,45,0.0,8,6,,,,,,
23354,North America,圣马丁岛,Sint Maarten,圣马丁岛,Sint Maarten,32,0.0,0,2,,,,,,
23355,Africa,利比里亚,Liberia,利比里亚,Liberia,37,0.0,3,5,,,,,,
23356,Africa,贝宁,Benin,贝宁,Benin,35,0.0,5,1,,,,,,
23357,North America,海地,Haiti,海地,Haiti,30,0.0,0,2,,,,,,
23358,Africa,坦桑尼亚,Tanzania,坦桑尼亚,Tanzania,32,0.0,5,3,,,,,,
23359,Asia,叙利亚,Syria,叙利亚,Syria,25,0.0,4,2,,,,,,
23360,Africa,索马里,Somali,索马里,Somali,21,0.0,1,1,,,,,,
23361,Africa,莫桑比克,Mozambique,莫桑比克,Mozambique,20,0.0,1,0,,,,,,
23362,Asia,老挝,Laos,老挝,Laos,19,0.0,0,0,,,,,,
23363,Oceania,新喀里多尼亚,,新喀里多尼亚,,18,0.0,0,0,,,,,,
23364,Africa,利比亚,Libya,利比亚,Libya,25,0.0,3,5,,,,,,
23365,North America,安提瓜和巴布达,Antigua and Barbuda,安提瓜和巴布达,Antigua and Barbuda,19,0.0,0,2,,,,,,
23366,Oceania,斐济,Fiji,斐济,Fiji,16,0.0,0,0,,,,,,
23367,North America,多米尼克,,多米尼克,,16,0.0,0,0,,,,,,
23368,Africa,苏丹,Sudan,苏丹,Sudan,19,0.0,2,2,,,,,,
23369,Africa,赤道几内亚,The Republic of Equatorial Guinea,赤道几内亚,The Republic of Equatorial Guinea,18,0.0,3,0,,,,,,
23370,Asia,蒙古,Mongolia,蒙古,Mongolia,16,0.0,2,0,,,,,,
23371,North America,圣卢西亚,St.Lucia,圣卢西亚,St.Lucia,14,0.0,0,0,,,,,,
23372,North America,格林那达,,格林那达,,14,0.0,0,0,,,,,,
23373,Africa,安哥拉,Angola,安哥拉,Angola,19,0.0,4,2,,,,,,
23374,Africa,纳米比亚,Namibia,纳米比亚,Namibia,16,0.0,3,0,,,,,,
23375,North America,库拉索岛,,库拉索岛,,14,0.0,0,1,,,,,,
23376,Africa,博茨瓦纳,Botswana,博茨瓦纳,Botswana,13,0.0,0,1,,,,,,
23377,North America,圣文森特和格林纳丁斯,Saint Vincent and the Grenadines,圣文森特和格林纳丁斯,Saint Vincent and the Grenadines,12,0.0,0,0,,,,,,
23378,Africa,赞比亚共和国,,赞比亚共和国,,43,0.0,30,2,,,,,,
23379,Africa,津巴布韦,Zimbabwe,津巴布韦,Zimbabwe,14,0.0,0,3,,,,,,
23380,Asia,尼泊尔,Nepal,尼泊尔,Nepal,12,0.0,1,0,,,,,,
23381,Africa,塞舌尔,Seychelles,塞舌尔,Seychelles,11,0.0,0,0,,,,,,
23382,Africa,中非共和国,Central African Republic,中非共和国,Central African Republic,11,0.0,0,0,,,,,,
23383,North America,格陵兰,,格陵兰,,11,0.0,0,0,,,,,,
23384,Africa,乍得,Chad,乍得,Chad,11,0.0,0,0,,,,,,
23385,North America,圣其茨和尼维斯,,圣其茨和尼维斯,,11,0.0,0,0,,,,,,
23386,Africa,马拉维,Malawi,马拉维,Malawi,12,0.0,0,2,,,,,,
