,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
64726,Europe,意大利,Italy,意大利,Italy,59514,0.0,7024,5476,,,,,,
64727,North America,美国,United States of America,美国,United States of America,35360,0.0,178,473,,,,,,
64728,Europe,西班牙,Spain,西班牙,Spain,33089,0.0,3355,2182,,,,,,
64729,Europe,德国,Germany,德国,Germany,27289,0.0,422,115,,,,,,
64730,Europe,法国,France,法国,France,16689,0.0,2200,674,,,,,,
64731,Asia,伊朗,Iran,伊朗,Iran,23049,0.0,7913,1812,,,,,,
64732,Europe,瑞士,Switzerland,瑞士,Switzerland,8060,0.0,3,66,,,,,,
64733,Asia,韩国,Korea,韩国,Korea,8961,0.0,3166,111,,,,,,
64734,Europe,英国,United Kingdom,英国,United Kingdom,5683,0.0,135,281,,,,,,
64735,Europe,荷兰,Netherlands,荷兰,Netherlands,4797,0.0,0,213,,,,,,
64736,Europe,奥地利,Austria,奥地利,Austria,3611,0.0,9,16,,,,,,
64737,Europe,比利时,Belgium,比利时,Belgium,3743,0.0,350,88,,,,,,
64738,Europe,挪威,Norway,挪威,Norway,2532,0.0,0,8,,,,,,
64739,Europe,葡萄牙,Portugal,葡萄牙,Portugal,2060,0.0,14,23,,,,,,
64740,Europe,瑞典,Sweden,瑞典,Sweden,1929,0.0,17,23,,,,,,
64741,Oceania,澳大利亚,Australia,澳大利亚,Australia,1709,0.0,27,7,,,,,,
64742,South America,巴西,Brazil,巴西,Brazil,1546,0.0,0,25,,,,,,
64743,North America,加拿大,Canada,加拿大,Canada,1472,0.0,14,21,,,,,,
64744,Europe,丹麦,Denmark,丹麦,Denmark,1450,0.0,1,13,,,,,,
64745,Asia,马来西亚,Malaysia,马来西亚,Malaysia,1518,0.0,139,14,,,,,,
64746,Asia,土耳其,Turkey,土耳其,Turkey,1236,0.0,0,30,,,,,,
64747,Asia,以色列,Israel,以色列,Israel,1238,0.0,37,1,,,,,,
64748,Europe,捷克,Czech Republic,捷克,Czech Republic,1165,0.0,7,1,,,,,,
64749,Europe,爱尔兰,Ireland,爱尔兰,Ireland,906,0.0,0,4,,,,,,
64750,Asia,日本,Japan,日本,Japan,1119,0.0,285,42,,,,,,
64751,Europe,卢森堡,Luxembourg,卢森堡,Luxembourg,798,0.0,0,8,,,,,,
64752,Asia,巴基斯坦,Pakistan,巴基斯坦,Pakistan,799,0.0,6,5,,,,,,
64753,Asia,泰国,Thailand,泰国,Thailand,721,0.0,52,1,,,,,,
64754,South America,智利,Chile,智利,Chile,632,0.0,8,2,,,,,,
64755,Europe,芬兰,Finland,芬兰,Finland,626,0.0,10,1,,,,,,
64756,Europe,波兰,Poland,波兰,Poland,634,0.0,13,7,,,,,,
64757,Europe,希腊,Greece,希腊,Greece,624,0.0,19,15,,,,,,
64758,Europe,冰岛,Iceland,冰岛,Iceland,568,0.0,0,1,,,,,,
64759,Asia,印度尼西亚,Indonesia,印度尼西亚,Indonesia,579,0.0,9,49,,,,,,
64760,South America,厄瓜多尔,Ecuador,厄瓜多尔,Ecuador,506,0.0,0,7,,,,,,
64761,Asia,沙特阿拉伯,Saudi Arabia,沙特阿拉伯,Saudi Arabia,511,0.0,16,0,,,,,,
64762,Asia,卡塔尔,Qatar,卡塔尔,Qatar,494,0.0,33,0,,,,,,
64763,Europe,俄罗斯,Russia,俄罗斯,Russia,438,0.0,17,1,,,,,,
64764,Europe,斯洛文尼亚,Slovenia,斯洛文尼亚,Slovenia,414,0.0,0,2,,,,,,
64765,Asia,菲律宾,Philippines,菲律宾,Philippines,462,0.0,18,33,,,,,,
64766,Africa,南非,South Africa,南非,South Africa,402,0.0,0,0,,,,,,
64767,Asia,印度,India,印度,India,415,0.0,23,8,,,,,,
64768,South America,秘鲁,Peru,秘鲁,Peru,363,0.0,0,5,,,,,,
64769,Asia,新加坡,Singapore,新加坡,Singapore,509,0.0,152,2,,,,,,
