,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
89534,Asia,韩国,Korea,韩国,Korea,5621,0.0,41,33,,,,,,
89535,Asia,伊朗,Iran,伊朗,Iran,2922,0.0,552,92,,,,,,
89536,Europe,意大利,Italy,意大利,Italy,2502,0.0,160,79,,,,,,
89537,Asia,日本,Japan,日本,Japan,304,0.0,46,6,,,,,,
89538,Europe,德国,Germany,德国,Germany,240,0.0,14,0,,,,,,
89539,Europe,法国,France,法国,France,212,0.0,12,4,,,,,,
89540,Europe,西班牙,Spain,西班牙,Spain,165,0.0,2,1,,,,,,
89541,North America,美国,United States of America,美国,United States of America,122,0.0,3,9,,,,,,
89542,Europe,瑞士,Switzerland,瑞士,Switzerland,58,0.0,2,0,,,,,,
89543,Asia,巴林,Bahrain,巴林,Bahrain,49,0.0,0,0,,,,,,
89544,Europe,英国,United Kingdom,英国,United Kingdom,51,0.0,8,0,,,,,,
89545,Asia,新加坡,Singapore,新加坡,Singapore,110,0.0,74,0,,,,,,
89546,Europe,挪威,Norway,挪威,Norway,33,0.0,0,0,,,,,,
89547,Asia,伊拉克,Iraq,伊拉克,Iraq,32,0.0,0,1,,,,,,
89548,Europe,瑞典,Sweden,瑞典,Sweden,30,0.0,0,0,,,,,,
89549,Asia,马来西亚,Malaysia,马来西亚,Malaysia,50,0.0,22,0,,,,,,
89550,North America,加拿大,Canada,加拿大,Canada,30,0.0,4,0,,,,,,
89551,Europe,奥地利,Austria,奥地利,Austria,24,0.0,0,0,,,,,,
89552,Europe,荷兰,Netherlands,荷兰,Netherlands,24,0.0,0,0,,,,,,
89553,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,27,0.0,5,0,,,,,,
89554,Oceania,澳大利亚,Australia,澳大利亚,Australia,41,0.0,21,1,,,,,,
89555,Europe,冰岛,Iceland,冰岛,Iceland,14,0.0,0,0,,,,,,
89556,Asia,印度,India,印度,India,15,0.0,3,0,,,,,,
89557,Asia,阿曼,Oman,阿曼,Oman,12,0.0,2,0,,,,,,
89558,Europe,丹麦,Denmark,丹麦,Denmark,10,0.0,0,0,,,,,,
89559,South America,厄瓜多尔,Ecuador,厄瓜多尔,Ecuador,7,0.0,0,0,,,,,,
89560,Europe,捷克,Czech Republic,捷克,Czech Republic,5,0.0,0,0,,,,,,
89561,Europe,白俄罗斯,Belarus,白俄罗斯,Belarus,4,0.0,0,0,,,,,,
89562,Europe,罗马尼亚,Romania,罗马尼亚,Romania,4,0.0,1,0,,,,,,
89563,Oceania,新西兰,New Zealand,新西兰,New Zealand,2,0.0,0,0,,,,,,
89564,Europe,爱尔兰,Ireland,爱尔兰,Ireland,2,0.0,0,0,,,,,,
89565,Europe,葡萄牙,Portugal,葡萄牙,Portugal,2,0.0,0,0,,,,,,
89566,Africa,塞内加尔,Senegal,塞内加尔,Senegal,1,0.0,0,0,,,,,,
89567,Africa,摩洛哥,Morocco,摩洛哥,Morocco,1,0.0,0,0,,,,,,
89568,Asia,约旦,Jordan,约旦,Jordan,1,0.0,0,0,,,,,,
89569,South America,智利,Chile,智利,Chile,1,0.0,0,0,,,,,,
89570,South America,阿根廷,Argentina,阿根廷,Argentina,1,0.0,0,0,,,,,,
89571,Europe,列支敦士登,Liechtenstein,列支敦士登,Liechtenstein,1,0.0,0,0,,,,,,
89572,Africa,突尼斯,Tunisia,突尼斯,Tunisia,1,0.0,0,0,,,,,,
89573,Europe,拉脱维亚,Latvia,拉脱维亚,Latvia,1,0.0,0,0,,,,,,
89574,Europe,波兰,Poland,波兰,Poland,1,0.0,0,0,,,,,,
89761,Asia,科威特,Kuwait,科威特,Kuwait,56,0.0,0,0,,,,,,
