,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
13324,Europe,乌克兰,Ukraine,乌克兰,Ukraine,5449,0.0,347,141,,,,,,
13325,Europe,芬兰,Finland,芬兰,Finland,3681,0.0,10,90,,,,,,
13326,Asia,孟加拉国,Bangladesh,孟加拉国,Bangladesh,2456,0.0,75,91,,,,,,
13327,Europe,摩尔多瓦,Moldova,摩尔多瓦,Moldova,2472,0.0,457,67,,,,,,
13328,Europe,爱沙尼亚,Estonia,爱沙尼亚,Estonia,1512,0.0,162,38,,,,,,
13329,North America,波多黎各,Puerto Rico,波多黎各,Puerto Rico,1068,0.0,0,58,,,,,,
13330,Asia,阿塞拜疆,Azerbaijan,阿塞拜疆,Azerbaijan,1398,0.0,712,19,,,,,,
13331,Asia,斯里兰卡,SriLanka,斯里兰卡,SriLanka,269,0.0,91,7,,,,,,
13332,Africa,塞拉利昂,Sierra Leone,塞拉利昂,Sierra Leone,35,0.0,0,0,,,,,,
13333,Asia,叙利亚,Syria,叙利亚,Syria,39,0.0,5,3,,,,,,
13334,North America,美国,United States of America,美国,United States of America,735366,0.0,66854,39095,,,,,,
13335,Europe,英国,United Kingdom,英国,United Kingdom,120067,0.0,344,16060,,,,,,
13336,North America,加拿大,Canada,加拿大,Canada,33922,0.0,9729,1506,,,,,,
13337,Asia,印度,India,印度,India,16116,0.0,2302,519,,,,,,
13338,Europe,瑞典,Sweden,瑞典,Sweden,14500,0.0,17,1578,,,,,,
13339,Europe,瑞士,Switzerland,瑞士,Switzerland,27268,0.0,17100,1374,,,,,,
13340,South America,厄瓜多尔,Ecuador,厄瓜多尔,Ecuador,9022,0.0,501,456,,,,,,
13341,Asia,新加坡,Singapore,新加坡,Singapore,6588,0.0,683,11,,,,,,
13342,Europe,塞尔维亚,Republic of Serbia,塞尔维亚,Republic of Serbia,6318,0.0,753,122,,,,,,
13343,Asia,菲律宾,Philippines,菲律宾,Philippines,6259,0.0,572,409,,,,,,
13344,North America,巴拿马,Panama,巴拿马,Panama,4016,0.0,4,109,,,,,,
13345,Asia,哈萨克斯坦,Kazakhstan,哈萨克斯坦,Kazakhstan,1654,0.0,347,17,,,,,,
13346,Asia,阿曼,Oman,阿曼,Oman,1266,0.0,233,7,,,,,,
13347,Europe,立陶宛,Lithuania,立陶宛,Lithuania,1239,0.0,228,33,,,,,,
13348,Europe,斯洛伐克,Slovakia,斯洛伐克,Slovakia,1161,0.0,229,12,,,,,,
13349,Europe,安道尔,Andorra,安道尔,Andorra,704,0.0,205,35,,,,,,
13350,Europe,冰岛,Iceland,冰岛,Iceland,1760,0.0,1291,9,,,,,,
13351,Asia,格鲁吉亚,Georgia,格鲁吉亚,Georgia,394,0.0,86,4,,,,,,
13352,Africa,刚果（金）,Democratic Republic of the Congo,刚果（金）,Democratic Republic of the Congo,327,0.0,27,25,,,,,,
13353,South America,委内瑞拉,Venezuela,委内瑞拉,Venezuela,204,0.0,0,9,,,,,,
13354,Africa,肯尼亚,Kenya,肯尼亚,Kenya,270,0.0,67,14,,,,,,
13355,Oceania,新西兰,New Zealand,新西兰,New Zealand,1098,4.0,912,12,,,,,,
13357,Africa,马里,Mali,马里,Mali,216,0.0,41,13,,,,,,
13358,North America,马提尼克,Martinique,马提尼克,Martinique,159,0.0,0,8,,,,,,
13359,Africa,刚果（布）,,刚果（布）,,143,0.0,11,6,,,,,,
13360,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,钻石公主号邮轮,Diamond Princess Cruise Ship,712,0.0,574,13,,,,,,
13361,Africa,毛里求斯,Mauritius,毛里求斯,Mauritius,328,0.0,208,9,,,,,,
13362,Asia,越南,Vietnam,越南,Vietnam,268,0.0,169,0,,,,,,
13363,Africa,利比里亚,Liberia,利比里亚,Liberia,81,0.0,7,7,,,,,,
13365,Asia,中国,China,中国,China,84225,0.0,77879,4642,,,,,,
