,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
79278,Asia,伊朗,Iran,伊朗,Iran,12729,0.0,3529,514,,,,,,
79279,Europe,西班牙,Spain,西班牙,Spain,5232,0.0,189,120,,,,,,
79280,Asia,卡塔尔,Qatar,卡塔尔,Qatar,338,0.0,0,0,,,,,,
79281,Oceania,澳大利亚,Australia,澳大利亚,Australia,236,0.0,24,3,,,,,,
79282,Asia,马来西亚,Malaysia,马来西亚,Malaysia,238,0.0,32,0,,,,,,
79283,Asia,以色列,Israel,以色列,Israel,154,0.0,2,0,,,,,,
79284,Europe,罗马尼亚,Romania,罗马尼亚,Romania,97,0.0,3,0,,,,,,
79285,Asia,文莱,Brunei,文莱,Brunei,40,0.0,0,0,,,,,,
79286,Asia,越南,Vietnam,越南,Vietnam,53,0.0,16,0,,,,,,
79287,Africa,阿尔及利亚,Algeria,阿尔及利亚,Algeria,37,0.0,10,2,,,,,,
79288,Asia,塞浦路斯,Cyprus,塞浦路斯,Cyprus,21,0.0,0,0,,,,,,
79289,Africa,纳米比亚,Namibia,纳米比亚,Namibia,2,0.0,0,0,,,,,,
79290,Europe,瑞士,Switzerland,瑞士,Switzerland,1189,0.0,3,4,,,,,,
79291,Europe,比利时,Belgium,比利时,Belgium,689,0.0,1,3,,,,,,
79292,Asia,日本,Japan,日本,Japan,746,0.0,135,21,,,,,,
79293,Asia,巴林,Bahrain,巴林,Bahrain,211,0.0,35,0,,,,,,
79294,Asia,黎巴嫩,Lebanon,黎巴嫩,Lebanon,93,0.0,1,3,,,,,,
79295,Asia,印度,India,印度,India,84,0.0,3,0,,,,,,
79296,Asia,马尔代夫,Maldives,马尔代夫,Maldives,10,0.0,0,0,,,,,,
79297,Asia,斯里兰卡,SriLanka,斯里兰卡,SriLanka,8,0.0,1,0,,,,,,
79300,North America,美国,United States of America,美国,United States of America,2084,0.0,10,41,,,,,,
79301,Europe,英国,United Kingdom,英国,United Kingdom,798,0.0,8,6,,,,,,
79303,North America,加拿大,Canada,加拿大,Canada,198,0.0,4,1,,,,,,
79306,Europe,捷克,Czech Republic,捷克,Czech Republic,141,0.0,0,0,,,,,,
79307,Europe,斯洛文尼亚,Slovenia,斯洛文尼亚,Slovenia,141,0.0,0,0,,,,,,
79308,Asia,科威特,Kuwait,科威特,Kuwait,100,0.0,0,0,,,,,,
79309,Asia,印度尼西亚,Indonesia,印度尼西亚,Indonesia,96,0.0,2,1,,,,,,
79310,Asia,菲律宾,Philippines,菲律宾,Philippines,98,0.0,1,6,,,,,,
79312,Europe,波兰,Poland,波兰,Poland,68,0.0,0,0,,,,,,
79313,Asia,泰国,Thailand,泰国,Thailand,82,0.0,34,1,,,,,,
79314,Europe,俄罗斯,Russia,俄罗斯,Russia,47,0.0,3,0,,,,,,
79315,South America,智利,Chile,智利,Chile,43,0.0,0,0,,,,,,
79316,Europe,塞尔维亚,Republic of Serbia,塞尔维亚,Republic of Serbia,41,0.0,0,0,,,,,,
79317,Europe,克罗地亚,Croatia,克罗地亚,Croatia,37,0.0,0,0,,,,,,
79318,North America,巴拿马,Panama,巴拿马,Panama,36,0.0,0,1,,,,,,
79320,Europe,斯洛伐克,Slovakia,斯洛伐克,Slovakia,32,0.0,0,0,,,,,,
79321,South America,阿根廷,Argentina,阿根廷,Argentina,34,0.0,1,2,,,,,,
79322,Asia,巴基斯坦,Pakistan,巴基斯坦,Pakistan,29,0.0,1,0,,,,,,
79323,North America,墨西哥,Mexico,墨西哥,Mexico,26,0.0,1,0,,,,,,
79325,Europe,北马其顿,North Macedonia,北马其顿,North Macedonia,13,0.0,0,0,,,,,,
79326,Asia,亚美尼亚,Armenia,亚美尼亚,Armenia,13,0.0,0,0,,,,,,
