,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
122243,Asia,日本,Japan,日本,Japan,203,0.0,9,0,,,,,,
122244,Asia,新加坡,Singapore,新加坡,Singapore,47,0.0,9,0,,,,,,
122245,Asia,泰国,Thailand,泰国,Thailand,33,0.0,10,0,,,,,,
122246,Asia,韩国,Korea,韩国,Korea,28,0.0,4,0,,,,,,
122247,Asia,马来西亚,Malaysia,马来西亚,Malaysia,18,0.0,3,0,,,,,,
122248,Europe,德国,Germany,德国,Germany,16,0.0,0,0,,,,,,
122249,Asia,越南,Vietnam,越南,Vietnam,15,0.0,3,0,,,,,,
122250,Oceania,澳大利亚,Australia,澳大利亚,Australia,15,0.0,5,0,,,,,,
122251,North America,美国,United States of America,美国,United States of America,13,0.0,3,0,,,,,,
122252,Europe,法国,France,法国,France,11,0.0,0,0,,,,,,
122253,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,8,0.0,1,0,,,,,,
122254,Europe,英国,United Kingdom,英国,United Kingdom,8,0.0,0,0,,,,,,
122255,North America,加拿大,Canada,加拿大,Canada,7,0.0,0,0,,,,,,
122256,Asia,印度,India,印度,India,3,0.0,0,0,,,,,,
122257,Europe,意大利,Italy,意大利,Italy,3,0.0,0,0,,,,,,
122258,Asia,菲律宾,Philippines,菲律宾,Philippines,3,0.0,1,1,,,,,,
122259,Europe,俄罗斯,Russia,俄罗斯,Russia,2,0.0,0,0,,,,,,
122260,Europe,西班牙,Spain,西班牙,Spain,2,0.0,0,0,,,,,,
122261,Asia,尼泊尔,Nepal,尼泊尔,Nepal,1,0.0,0,0,,,,,,
122262,Asia,柬埔寨,Kampuchea (Cambodia ),柬埔寨,Kampuchea (Cambodia ),1,0.0,1,0,,,,,,
122263,Asia,斯里兰卡,SriLanka,斯里兰卡,SriLanka,1,0.0,0,0,,,,,,
122264,Europe,芬兰,Finland,芬兰,Finland,1,0.0,1,0,,,,,,
122265,Europe,瑞典,Sweden,瑞典,Sweden,1,0.0,0,0,,,,,,
122266,Europe,比利时,Belgium,比利时,Belgium,1,0.0,0,0,,,,,,
