,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
113928,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,钻石公主号邮轮,Diamond Princess Cruise Ship,355,0.0,0,0,,,,,,
113929,Asia,新加坡,Singapore,新加坡,Singapore,72,0.0,18,0,,,,,,
113930,Asia,日本,Japan,日本,Japan,62,0.0,12,1,,,,,,
113931,Asia,泰国,Thailand,泰国,Thailand,34,0.0,14,0,,,,,,
113932,Asia,韩国,Korea,韩国,Korea,29,0.0,9,0,,,,,,
113933,Asia,马来西亚,Malaysia,马来西亚,Malaysia,22,0.0,7,0,,,,,,
113934,Europe,德国,Germany,德国,Germany,16,0.0,1,0,,,,,,
113935,North America,美国,United States of America,美国,United States of America,15,0.0,3,0,,,,,,
113936,Asia,越南,Vietnam,越南,Vietnam,16,0.0,7,0,,,,,,
113937,Europe,法国,France,法国,France,12,0.0,4,1,,,,,,
113938,North America,加拿大,Canada,加拿大,Canada,8,0.0,2,0,,,,,,
113939,Oceania,澳大利亚,Australia,澳大利亚,Australia,15,0.0,10,0,,,,,,
113940,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,8,0.0,4,0,,,,,,
113941,Europe,意大利,Italy,意大利,Italy,3,0.0,0,0,,,,,,
113942,Europe,西班牙,Spain,西班牙,Spain,2,0.0,0,0,,,,,,
113943,Asia,尼泊尔,Nepal,尼泊尔,Nepal,1,0.0,0,0,,,,,,
113944,Asia,斯里兰卡,SriLanka,斯里兰卡,SriLanka,1,0.0,0,0,,,,,,
113945,Europe,英国,United Kingdom,英国,United Kingdom,9,0.0,8,0,,,,,,
113946,Europe,瑞典,Sweden,瑞典,Sweden,1,0.0,0,0,,,,,,
113947,Asia,菲律宾,Philippines,菲律宾,Philippines,3,0.0,1,1,,,,,,
113948,Europe,比利时,Belgium,比利时,Belgium,1,0.0,0,0,,,,,,
113949,Africa,埃及,Egypt,埃及,Egypt,1,0.0,0,0,,,,,,
113950,Asia,柬埔寨,Kampuchea (Cambodia ),柬埔寨,Kampuchea (Cambodia ),1,0.0,1,0,,,,,,
113951,Europe,芬兰,Finland,芬兰,Finland,1,0.0,1,0,,,,,,
113952,Asia,印度,India,印度,India,3,0.0,3,0,,,,,,
113953,Europe,俄罗斯,Russia,俄罗斯,Russia,2,0.0,2,0,,,,,,
