,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
109971,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,钻石公主号邮轮,Diamond Princess Cruise Ship,542,0.0,0,0,,,,,,
109972,Asia,日本,Japan,日本,Japan,74,0.0,12,1,,,,,,
109973,Asia,韩国,Korea,韩国,Korea,30,0.0,12,0,,,,,,
110545,Asia,泰国,Thailand,泰国,Thailand,35,0.0,15,0,,,,,,
111279,Asia,新加坡,Singapore,新加坡,Singapore,77,0.0,24,0,,,,,,
111282,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,9,0.0,4,0,,,,,,
111283,Europe,比利时,Belgium,比利时,Belgium,1,0.0,1,0,,,,,,
111833,Asia,马来西亚,Malaysia,马来西亚,Malaysia,22,0.0,7,0,,,,,,
111834,Europe,法国,France,法国,France,12,0.0,4,1,,,,,,
111835,Oceania,澳大利亚,Australia,澳大利亚,Australia,15,0.0,10,0,,,,,,
111837,Europe,英国,United Kingdom,英国,United Kingdom,9,0.0,8,0,,,,,,
111838,Asia,印度,India,印度,India,3,0.0,3,0,,,,,,
