,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
10739,Europe,意大利,Italy,意大利,Italy,183957,0.0,51600,24648,,,,,,
10740,Asia,卡塔尔,Qatar,卡塔尔,Qatar,6533,0.0,614,9,,,,,,
10741,Europe,白俄罗斯,Belarus,白俄罗斯,Belarus,6264,0.0,494,47,,,,,,
10742,Europe,乌克兰,Ukraine,乌克兰,Ukraine,6125,0.0,367,161,,,,,,
10743,Europe,英国,United Kingdom,英国,United Kingdom,129044,0.0,344,17337,,,,,,
10745,Europe,爱尔兰,Ireland,爱尔兰,Ireland,15652,0.0,62,687,,,,,,
10746,North America,墨西哥,Mexico,墨西哥,Mexico,8772,0.0,1,712,,,,,,
10747,Africa,利比里亚,Liberia,利比里亚,Liberia,101,0.0,7,8,,,,,,
10748,North America,美国,United States of America,美国,United States of America,788920,0.0,73533,42458,,,,,,
10749,Asia,土耳其,Turkey,土耳其,Turkey,90980,0.0,13430,2140,,,,,,
10750,Europe,俄罗斯,Russia,俄罗斯,Russia,52763,0.0,3873,456,,,,,,
10751,North America,加拿大,Canada,加拿大,Canada,37382,0.0,12586,1728,,,,,,
10752,Europe,葡萄牙,Portugal,葡萄牙,Portugal,21379,0.0,917,762,,,,,,
10753,Asia,伊朗,Iran,伊朗,Iran,84802,0.0,60965,5297,,,,,,
10754,South America,巴西,Brazil,巴西,Brazil,40814,0.0,22991,2588,,,,,,
10755,Asia,印度,India,印度,India,18985,0.0,3260,603,,,,,,
10757,Asia,日本,Japan,日本,Japan,11543,0.0,1069,281,,,,,,
10758,Asia,沙特阿拉伯,Saudi Arabia,沙特阿拉伯,Saudi Arabia,11631,0.0,1640,109,,,,,,
10759,South America,秘鲁,Peru,秘鲁,Peru,16325,0.0,6968,445,,,,,,
10760,South America,厄瓜多尔,Ecuador,厄瓜多尔,Ecuador,9468,0.0,501,474,,,,,,
10761,Asia,新加坡,Singapore,新加坡,Singapore,9125,0.0,683,11,,,,,,
10763,Europe,瑞士,Switzerland,瑞士,Switzerland,27777,0.0,18600,1463,,,,,,
10764,Asia,巴基斯坦,Pakistan,巴基斯坦,Pakistan,9193,0.0,1970,192,,,,,,
10765,Europe,挪威,Norway,挪威,Norway,7127,0.0,0,181,,,,,,
10766,Europe,罗马尼亚,Romania,罗马尼亚,Romania,8936,0.0,2017,478,,,,,,
10767,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,7755,0.0,1443,46,,,,,,
10768,South America,智利,Chile,智利,Chile,10888,0.0,4676,139,,,,,,
10769,Europe,塞尔维亚,Republic of Serbia,塞尔维亚,Republic of Serbia,6890,0.0,977,130,,,,,,
10772,Asia,菲律宾,Philippines,菲律宾,Philippines,6599,0.0,654,437,,,,,,
10774,Europe,捷克,Czech Republic,捷克,Czech Republic,6838,0.0,1559,194,,,,,,
10775,Europe,丹麦,Denmark,丹麦,Denmark,7515,0.0,2748,364,,,,,,
10776,North America,巴拿马,Panama,巴拿马,Panama,4273,0.0,4,120,,,,,,
10777,Europe,芬兰,Finland,芬兰,Finland,3868,0.0,10,98,,,,,,
10778,Europe,奥地利,Austria,奥地利,Austria,14812,0.0,10971,470,,,,,,
10779,South America,哥伦比亚,Colombia,哥伦比亚,Colombia,3621,0.0,85,166,,,,,,
10780,Europe,卢森堡,Luxembourg,卢森堡,Luxembourg,3558,0.0,241,75,,,,,,
10781,Africa,摩洛哥,Morocco,摩洛哥,Morocco,3186,0.0,359,144,,,,,,
10782,Oceania,澳大利亚,Australia,澳大利亚,Australia,6625,0.0,4258,71,,,,,,
10783,Africa,埃及,Egypt,埃及,Egypt,3333,0.0,821,250,,,,,,
10784,Asia,韩国,Korea,韩国,Korea,10683,0.0,8213,237,,,,,,
10785,Africa,南非,South Africa,南非,South Africa,3300,0.0,1055,58,,,,,,
10786,Europe,希腊,Greece,希腊,Greece,2245,0.0,19,116,,,,,,
10787,Asia,马来西亚,Malaysia,马来西亚,Malaysia,5482,0.0,3349,92,,,,,,
10788,Europe,摩尔多瓦,Moldova,摩尔多瓦,Moldova,2614,0.0,505,73,,,,,,
10789,Asia,科威特,Kuwait,科威特,Kuwait,2080,0.0,412,11,,,,,,
10790,Asia,中国,China,中国,China,84278,0.0,78016,4642,,,,,,
10791,Asia,哈萨克斯坦,Kazakhstan,哈萨克斯坦,Kazakhstan,1949,0.0,447,19,,,,,,
10792,Asia,乌兹别克斯坦,Uzbekistan,乌兹别克斯坦,Uzbekistan,1565,0.0,225,5,,,,,,
10793,Europe,爱沙尼亚,Estonia,爱沙尼亚,Estonia,1535,0.0,165,40,,,,,,
10794,Asia,阿曼,Oman,阿曼,Oman,1508,0.0,238,8,,,,,,
10795,Asia,巴林,Bahrain,巴林,Bahrain,1952,0.0,783,7,,,,,,
10796,North America,波多黎各,Puerto Rico,波多黎各,Puerto Rico,1213,0.0,0,62,,,,,,
10797,Europe,斯洛文尼亚,Slovenia,斯洛文尼亚,Slovenia,1335,0.0,193,77,,,,,,
10798,Europe,克罗地亚,Croatia,克罗地亚,Croatia,1881,0.0,771,47,,,,,,
10799,Europe,立陶宛,Lithuania,立陶宛,Lithuania,1326,0.0,242,37,,,,,,
10800,North America,古巴,Cuba,古巴,Cuba,1035,0.0,0,34,,,,,,
10801,Europe,北马其顿,North Macedonia,北马其顿,North Macedonia,1225,0.0,200,54,,,,,,
10802,Africa,加纳,Ghana,加纳,Ghana,1042,0.0,99,9,,,,,,
10803,Europe,斯洛伐克,Slovakia,斯洛伐克,Slovakia,1199,0.0,258,14,,,,,,
10804,Asia,阿富汗,Afghanistan,阿富汗,Afghanistan,1092,0.0,135,35,,,,,,
10805,Africa,突尼斯,Tunisia,突尼斯,Tunisia,884,0.0,0,38,,,,,,
10806,Africa,喀麦隆,Cameroon,喀麦隆,Cameroon,1163,0.0,305,42,,,,,,
10807,Asia,亚美尼亚,Armenia,亚美尼亚,Armenia,1401,0.0,609,24,,,,,,
10808,Asia,塞浦路斯,Cyprus,塞浦路斯,Cyprus,772,0.0,0,17,,,,,,
10809,Africa,吉布提,Djibouti,吉布提,Djibouti,846,0.0,102,2,,,,,,
10810,Europe,保加利亚,Bulgaria,保加利亚,Bulgaria,915,0.0,153,43,,,,,,
10811,Europe,拉脱维亚,Latvia,拉脱维亚,Latvia,739,0.0,64,5,,,,,,
10812,Asia,泰国,Thailand,泰国,Thailand,2811,0.0,2108,48,,,,,,
10813,North America,哥斯达黎加,Costa Rica,哥斯达黎加,Costa Rica,655,0.0,0,4,,,,,,
10814,Asia,阿塞拜疆,Azerbaijan,阿塞拜疆,Azerbaijan,1480,0.0,865,20,,,,,,
10815,Africa,科特迪瓦,Ivory Coast,科特迪瓦,Ivory Coast,879,0.0,287,10,,,,,,
10816,Asia,黎巴嫩,Lebanon,黎巴嫩,Lebanon,677,0.0,103,21,,,,,,
10817,Africa,尼日尔,Niger,尼日尔,Niger,655,0.0,124,20,,,,,,
10818,Africa,几内亚,Guinea,几内亚,Guinea,622,0.0,122,5,,,,,,
10819,South America,玻利维亚,Bolivia,玻利维亚,Bolivia,520,0.0,0,32,,,,,,
10820,Asia,伊拉克,Iraq,伊拉克,Iraq,1574,0.0,1043,82,,,,,,
10821,Europe,安道尔,Andorra,安道尔,Andorra,717,0.0,248,36,,,,,,
10822,Africa,留尼旺,Reunion,留尼旺,Reunion,408,0.0,0,0,,,,,,
10823,Europe,冰岛,Iceland,冰岛,Iceland,1773,0.0,1362,10,,,,,,
10824,Europe,马耳他,Malta,马耳他,Malta,427,0.0,44,3,,,,,,
10825,Asia,巴勒斯坦,Palestine,巴勒斯坦,Palestine,437,0.0,69,3,,,,,,
10826,Asia,吉尔吉斯斯坦,,吉尔吉斯斯坦,,568,0.0,201,7,,,,,,
10827,Asia,格鲁吉亚,Georgia,格鲁吉亚,Georgia,408,0.0,95,4,,,,,,
10828,Europe,马恩岛,Isle of Man,马恩岛,Isle of Man,297,0.0,0,4,,,,,,
10829,Africa,刚果（金）,Democratic Republic of the Congo,刚果（金）,Democratic Republic of the Congo,350,0.0,35,25,,,,,,
10830,Africa,马约特,,马约特,,284,0.0,0,4,,,,,,
10831,North America,危地马拉,Guatemala,危地马拉,Guatemala,257,0.0,0,7,,,,,,
