,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
140910,Asia,泰国,Thailand,泰国,Thailand,25,0.0,5,0,,,,,,
140911,Asia,新加坡,Singapore,新加坡,Singapore,24,0.0,0,0,,,,,,
140912,Asia,韩国,Korea,韩国,Korea,16,0.0,0,0,,,,,,
140913,Oceania,澳大利亚,Australia,澳大利亚,Australia,13,0.0,2,0,,,,,,
140914,Asia,印度,India,印度,India,3,0.0,0,0,,,,,,
141480,Europe,比利时,Belgium,比利时,Belgium,1,0.0,0,0,,,,,,
141481,Asia,越南,Vietnam,越南,Vietnam,10,0.0,1,0,,,,,,
141617,Asia,马来西亚,Malaysia,马来西亚,Malaysia,10,0.0,0,0,,,,,,
142005,Europe,德国,Germany,德国,Germany,12,0.0,0,0,,,,,,
142383,North America,美国,United States of America,美国,United States of America,11,0.0,0,0,,,,,,
