,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
30892,North America,美国,United States of America,美国,United States of America,368449,0.0,19919,10993,,,,,,
30893,Europe,意大利,Italy,意大利,Italy,132810,0.0,22837,16523,,,,,,
30894,Europe,德国,Germany,德国,Germany,99225,0.0,8481,1607,,,,,,
30895,Europe,西班牙,Spain,西班牙,Spain,140510,0.0,38080,13798,,,,,,
30896,Europe,法国,France,法国,France,98984,0.0,17421,8926,,,,,,
30897,Europe,英国,United Kingdom,英国,United Kingdom,55242,0.0,135,6159,,,,,,
30898,Asia,伊朗,Iran,伊朗,Iran,62589,0.0,27039,3872,,,,,,
30899,Asia,土耳其,Turkey,土耳其,Turkey,30217,0.0,1326,649,,,,,,
30900,Europe,比利时,Belgium,比利时,Belgium,22194,0.0,2872,2035,,,,,,
30901,Europe,荷兰,Netherlands,荷兰,Netherlands,19580,0.0,2954,2101,,,,,,
30902,North America,加拿大,Canada,加拿大,Canada,16666,0.0,2770,323,,,,,,
30903,Europe,瑞士,Switzerland,瑞士,Switzerland,21190,0.0,7298,734,,,,,,
30904,Europe,葡萄牙,Portugal,葡萄牙,Portugal,12442,0.0,140,345,,,,,,
30905,South America,巴西,Brazil,巴西,Brazil,12056,0.0,0,553,,,,,,
30906,Europe,奥地利,Austria,奥地利,Austria,11983,0.0,2507,204,,,,,,
30907,Asia,以色列,Israel,以色列,Israel,9006,0.0,683,60,,,,,,
30908,Europe,俄罗斯,Russia,俄罗斯,Russia,7497,0.0,494,58,,,,,,
30909,Europe,瑞典,Sweden,瑞典,Sweden,7206,0.0,17,477,,,,,,
30910,Europe,挪威,Norway,挪威,Norway,5762,0.0,0,76,,,,,,
30911,Oceania,澳大利亚,Australia,澳大利亚,Australia,5844,0.0,119,45,,,,,,
30912,Europe,爱尔兰,Ireland,爱尔兰,Ireland,5364,0.0,0,174,,,,,,
30913,Europe,捷克,Czech Republic,捷克,Czech Republic,4735,0.0,121,78,,,,,,
30914,Asia,印度,India,印度,India,4789,0.0,353,124,,,,,,
30915,South America,智利,Chile,智利,Chile,4815,0.0,598,34,,,,,,
30916,Europe,波兰,Poland,波兰,Poland,4413,0.0,162,107,,,,,,
30917,Asia,日本,Japan,日本,Japan,4340,0.0,404,97,,,,,,
30918,Europe,丹麦,Denmark,丹麦,Denmark,4681,0.0,894,187,,,,,,
30919,South America,厄瓜多尔,Ecuador,厄瓜多尔,Ecuador,3747,0.0,0,180,,,,,,
30920,Europe,罗马尼亚,Romania,罗马尼亚,Romania,4057,0.0,374,157,,,,,,
30921,Asia,巴基斯坦,Pakistan,巴基斯坦,Pakistan,4004,0.0,429,55,,,,,,
30922,Asia,菲律宾,Philippines,菲律宾,Philippines,3764,0.0,84,177,,,,,,
30923,Asia,韩国,Korea,韩国,Korea,10331,0.0,6694,192,,,,,,
30924,Asia,马来西亚,Malaysia,马来西亚,Malaysia,3963,0.0,1321,63,,,,,,
30925,Europe,卢森堡,Luxembourg,卢森堡,Luxembourg,2804,0.0,241,36,,,,,,
30926,Asia,印度尼西亚,Indonesia,印度尼西亚,Indonesia,2738,0.0,64,221,,,,,,
30927,North America,墨西哥,Mexico,墨西哥,Mexico,2439,0.0,1,125,,,,,,
30928,Europe,塞尔维亚,Republic of Serbia,塞尔维亚,Republic of Serbia,2200,0.0,0,58,,,,,,
30929,Asia,沙特阿拉伯,Saudi Arabia,沙特阿拉伯,Saudi Arabia,2795,0.0,615,41,,,,,,
30930,Europe,芬兰,Finland,芬兰,Finland,2176,0.0,10,28,,,,,,
30931,North America,巴拿马,Panama,巴拿马,Panama,2100,0.0,4,55,,,,,,
30932,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,2076,0.0,167,11,,,,,,
30933,Asia,卡塔尔,Qatar,卡塔尔,Qatar,1832,0.0,131,4,,,,,,
30934,Europe,希腊,Greece,希腊,Greece,1755,0.0,19,79,,,,,,
30935,Africa,南非,South Africa,南非,South Africa,1686,0.0,45,11,,,,,,
