,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
50826,Africa,马达加斯加,Madagascar,马达加斯加,Madagascar,28,0.0,0,0,,,,,,
50827,North America,美国,United States of America,美国,United States of America,105470,0.0,2072,1710,,,,,,
50828,Europe,德国,Germany,德国,Germany,52802,0.0,6932,378,,,,,,
50829,Europe,法国,France,法国,France,33414,0.0,5700,1995,,,,,,
50830,Europe,瑞士,Switzerland,瑞士,Switzerland,13213,0.0,1530,235,,,,,,
50831,Europe,比利时,Belgium,比利时,Belgium,9134,0.0,350,353,,,,,,
50832,Europe,奥地利,Austria,奥地利,Austria,7697,0.0,225,58,,,,,,
50833,Europe,荷兰,Netherlands,荷兰,Netherlands,9762,0.0,2954,639,,,,,,
50834,Asia,土耳其,Turkey,土耳其,Turkey,5698,0.0,42,92,,,,,,
50835,Asia,韩国,Korea,韩国,Korea,9478,0.0,4811,144,,,,,,
50836,North America,加拿大,Canada,加拿大,Canada,4760,0.0,345,56,,,,,,
50837,Europe,葡萄牙,Portugal,葡萄牙,Portugal,4268,0.0,22,76,,,,,,
50838,Europe,挪威,Norway,挪威,Norway,3771,0.0,0,19,,,,,,
50839,Oceania,澳大利亚,Australia,澳大利亚,Australia,3635,0.0,119,14,,,,,,
50840,Asia,以色列,Israel,以色列,Israel,3460,0.0,79,12,,,,,,
50841,Europe,捷克,Czech Republic,捷克,Czech Republic,2422,0.0,11,9,,,,,,
50842,Europe,爱尔兰,Ireland,爱尔兰,Ireland,2121,0.0,0,22,,,,,,
50843,Asia,马来西亚,Malaysia,马来西亚,Malaysia,2320,0.0,320,27,,,,,,
50844,Europe,卢森堡,Luxembourg,卢森堡,Luxembourg,1605,0.0,0,15,,,,,,
50845,South America,智利,Chile,智利,Chile,1610,0.0,43,5,,,,,,
50846,Europe,波兰,Poland,波兰,Poland,1389,0.0,13,16,,,,,,
50847,Asia,日本,Japan,日本,Japan,1724,0.0,372,54,,,,,,
50848,Asia,巴基斯坦,Pakistan,巴基斯坦,Pakistan,1296,0.0,23,9,,,,,,
50849,Europe,俄罗斯,Russia,俄罗斯,Russia,1264,0.0,49,4,,,,,,
50850,Africa,南非,South Africa,南非,South Africa,1170,0.0,1,1,,,,,,
50851,Asia,沙特阿拉伯,Saudi Arabia,沙特阿拉伯,Saudi Arabia,1203,0.0,37,4,,,,,,
50852,Europe,罗马尼亚,Romania,罗马尼亚,Romania,1292,0.0,115,24,,,,,,
50853,Europe,芬兰,Finland,芬兰,Finland,1163,0.0,10,9,,,,,,
50854,Asia,泰国,Thailand,泰国,Thailand,1245,0.0,97,6,,,,,,
50855,Asia,印度尼西亚,Indonesia,印度尼西亚,Indonesia,1155,0.0,35,102,,,,,,
50856,Asia,菲律宾,Philippines,菲律宾,Philippines,1075,0.0,35,68,,,,,,
50857,Europe,冰岛,Iceland,冰岛,Iceland,890,0.0,82,2,,,,,,
50858,North America,巴拿马,Panama,巴拿马,Panama,786,0.0,0,14,,,,,,
50859,North America,墨西哥,Mexico,墨西哥,Mexico,717,0.0,1,12,,,,,,
50860,Europe,塞尔维亚,Republic of Serbia,塞尔维亚,Republic of Serbia,659,0.0,0,10,,,,,,
50861,Europe,斯洛文尼亚,Slovenia,斯洛文尼亚,Slovenia,632,0.0,0,9,,,,,,
50862,Asia,新加坡,Singapore,新加坡,Singapore,802,0.0,183,2,,,,,,
50863,South America,秘鲁,Peru,秘鲁,Peru,635,0.0,14,11,,,,,,
50864,Europe,爱沙尼亚,Estonia,爱沙尼亚,Estonia,575,0.0,11,1,,,,,,
50865,Europe,克罗地亚,Croatia,克罗地亚,Croatia,586,0.0,37,3,,,,,,
50866,South America,哥伦比亚,Colombia,哥伦比亚,Colombia,539,0.0,10,6,,,,,,
50867,Asia,卡塔尔,Qatar,卡塔尔,Qatar,562,0.0,43,0,,,,,,
50868,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,468,0.0,55,2,,,,,,
50869,Oceania,新西兰,New Zealand,新西兰,New Zealand,451,4.0,50,0,,,,,,
50870,Asia,黎巴嫩,Lebanon,黎巴嫩,Lebanon,412,0.0,27,8,,,,,,
50871,Africa,阿尔及利亚,Algeria,阿尔及利亚,Algeria,409,0.0,29,26,,,,,,
50872,Europe,立陶宛,Lithuania,立陶宛,Lithuania,358,0.0,1,5,,,,,,
50873,Asia,亚美尼亚,Armenia,亚美尼亚,Armenia,372,0.0,28,1,,,,,,
50874,Africa,摩洛哥,Morocco,摩洛哥,Morocco,358,0.0,11,23,,,,,,
50875,Europe,保加利亚,Bulgaria,保加利亚,Bulgaria,313,0.0,3,3,,,,,,
50876,Europe,乌克兰,Ukraine,乌克兰,Ukraine,310,0.0,1,5,,,,,,
50877,Europe,拉脱维亚,Latvia,拉脱维亚,Latvia,280,0.0,0,0,,,,,,
50878,Europe,斯洛伐克,Slovakia,斯洛伐克,Slovakia,269,0.0,7,0,,,,,,
50879,North America,哥斯达黎加,Costa Rica,哥斯达黎加,Costa Rica,263,0.0,0,2,,,,,,
50880,Europe,安道尔,Andorra,安道尔,Andorra,263,0.0,1,3,,,,,,
50881,South America,乌拉圭,Uruguay,乌拉圭,Uruguay,238,0.0,6,0,,,,,,
50882,Europe,波黑,Bosnia and Herzegovina,波黑,Bosnia and Herzegovina,230,0.0,5,4,,,,,,
50883,Africa,突尼斯,Tunisia,突尼斯,Tunisia,227,0.0,0,6,,,,,,
50884,Europe,圣马力诺,San Marino,圣马力诺,San Marino,242,0.0,2,21,,,,,,
50885,Asia,约旦,Jordan,约旦,Jordan,235,0.0,17,1,,,,,,
50886,Asia,巴林,Bahrain,巴林,Bahrain,473,0.0,254,4,,,,,,
50887,Europe,北马其顿,North Macedonia,北马其顿,North Macedonia,201,0.0,1,3,,,,,,
50888,Europe,摩尔多瓦,Moldova,摩尔多瓦,Moldova,199,0.0,10,2,,,,,,
50889,Asia,哈萨克斯坦,Kazakhstan,哈萨克斯坦,Kazakhstan,191,0.0,4,1,,,,,,
50890,Asia,科威特,Kuwait,科威特,Kuwait,235,0.0,64,0,,,,,,
50891,Asia,越南,Vietnam,越南,Vietnam,174,0.0,21,0,,,,,,
50892,Asia,阿塞拜疆,Azerbaijan,阿塞拜疆,Azerbaijan,165,0.0,15,3,,,,,,
50893,Europe,法罗群岛,Faroe,法罗群岛,Faroe,140,0.0,0,0,,,,,,
50894,Africa,留尼旺,Reunion,留尼旺,Reunion,135,0.0,0,0,,,,,,
50895,Europe,马耳他,Malta,马耳他,Malta,134,0.0,0,0,,,,,,
50896,Asia,阿曼,Oman,阿曼,Oman,152,0.0,23,0,,,,,,
50897,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,钻石公主号邮轮,Diamond Princess Cruise Ship,712,0.0,574,10,,,,,,
50898,Africa,塞内加尔,Senegal,塞内加尔,Senegal,130,0.0,18,0,,,,,,
50899,Asia,阿富汗,Afghanistan,阿富汗,Afghanistan,110,0.0,0,2,,,,,,
50900,South America,委内瑞拉,Venezuela,委内瑞拉,Venezuela,107,0.0,0,1,,,,,,
50901,Asia,斯里兰卡,SriLanka,斯里兰卡,SriLanka,110,0.0,6,0,,,,,,
50902,Asia,乌兹别克斯坦,Uzbekistan,乌兹别克斯坦,Uzbekistan,104,0.0,0,2,,,,,,
50903,Africa,毛里求斯,Mauritius,毛里求斯,Mauritius,102,0.0,0,2,,,,,,
50904,Africa,科特迪瓦,Ivory Coast,科特迪瓦,Ivory Coast,101,0.0,3,0,,,,,,
50905,Asia,文莱,Brunei,文莱,Brunei,120,0.0,25,1,,,,,,
50906,Asia,巴勒斯坦,Palestine,巴勒斯坦,Palestine,91,0.0,17,1,,,,,,
50907,Africa,多哥,Togo,多哥,Togo,24,0.0,1,1,,,,,,
50908,Africa,佛得角,,佛得角,,5,0.0,1,1,,,,,,
50990,Africa,莫桑比克,Mozambique,莫桑比克,Mozambique,8,0.0,0,0,,,,,,
51062,Europe,英国,United Kingdom,英国,United Kingdom,17089,0.0,135,1019,,,,,,
51065,Asia,中国,China,中国,China,82282,0.0,75124,3301,,,,,,
51074,Asia,印度,India,印度,India,918,0.0,80,19,,,,,,
51088,Africa,埃及,Egypt,埃及,Egypt,536,0.0,116,30,,,,,,
51100,Europe,阿尔巴尼亚,Albania,阿尔巴尼亚,Albania,197,0.0,10,10,,,,,,
51101,Africa,布基纳法索,Burkina Faso,布基纳法索,Burkina Faso,180,0.0,12,9,,,,,,
51108,Africa,尼日利亚,Nigeria,尼日利亚,Nigeria,81,0.0,3,1,,,,,,
51109,Africa,赞比亚共和国,,赞比亚共和国,,28,0.0,0,0,,,,,,
51110,Africa,马里,Mali,马里,Mali,18,0.0,0,0,,,,,,
51111,Africa,坦桑尼亚,Tanzania,坦桑尼亚,Tanzania,14,0.0,1,0,,,,,,
51194,Europe,意大利,Italy,意大利,Italy,87275,0.0,10950,9258,,,,,,
51195,Europe,西班牙,Spain,西班牙,Spain,72248,0.0,12285,5690,,,,,,
51200,South America,巴西,Brazil,巴西,Brazil,3417,0.0,0,92,,,,,,
51201,Europe,瑞典,Sweden,瑞典,Sweden,3088,0.0,17,106,,,,,,
51203,Europe,丹麦,Denmark,丹麦,Denmark,2046,0.0,1,52,,,,,,
51210,North America,多米尼加,Dominican Republic,多米尼加,Dominican Republic,488,0.0,0,10,,,,,,
51211,Asia,伊拉克,Iraq,伊拉克,Iraq,506,0.0,131,42,,,,,,
51212,Europe,匈牙利,Hungary,匈牙利,Hungary,343,0.0,34,11,,,,,,
51214,Asia,塞浦路斯,Cyprus,塞浦路斯,Cyprus,162,0.0,0,5,,,,,,
