,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
0,South America,巴西,Brazil,巴西,Brazil,73166,0.0,31142,5083,,,,,,
1,North America,加拿大,Canada,加拿大,Canada,50026,0.0,19231,2859,,,,,,
2,North America,美国,United States of America,美国,United States of America,1012582,0.0,115936,58355,,,,,,
3,Europe,德国,Germany,德国,Germany,157641,0.0,120400,6115,,,,,,
4,Africa,刚果（布）,,刚果（布）,,207,0.0,19,8,,,,,,
5,Europe,挪威,Norway,挪威,Norway,7619,0.0,0,206,,,,,,
6,South America,阿根廷,Argentina,阿根廷,Argentina,4127,0.0,1162,207,,,,,,
7,Europe,芬兰,Finland,芬兰,Finland,4740,0.0,2500,199,,,,,,
8,Europe,北马其顿,North Macedonia,北马其顿,North Macedonia,1421,0.0,589,71,,,,,,
9,South America,乌拉圭,Uruguay,乌拉圭,Uruguay,625,0.0,394,15,,,,,,
10,Oceania,新西兰,New Zealand,新西兰,New Zealand,1126,4.0,1214,19,,,,,,
12,Europe,英国,United Kingdom,英国,United Kingdom,161145,0.0,344,21678,,,,,,
13,Europe,意大利,Italy,意大利,Italy,201505,0.0,68941,27359,,,,,,
14,Europe,西班牙,Spain,西班牙,Spain,210773,0.0,102548,23822,,,,,,
15,Europe,俄罗斯,Russia,俄罗斯,Russia,93558,0.0,8456,867,,,,,,
16,Asia,土耳其,Turkey,土耳其,Turkey,114653,0.0,38809,2992,,,,,,
17,Europe,法国,France,法国,France,129859,0.0,46886,23660,,,,,,
19,Europe,荷兰,Netherlands,荷兰,Netherlands,38416,0.0,291,4566,,,,,,
21,Europe,比利时,Belgium,比利时,Belgium,47334,0.0,10943,7331,,,,,,
23,Asia,印度,India,印度,India,29974,0.0,7027,937,,,,,,
24,Europe,葡萄牙,Portugal,葡萄牙,Portugal,24322,0.0,1389,948,,,,,,
25,South America,秘鲁,Peru,秘鲁,Peru,31190,0.0,9179,854,,,,,,
26,South America,厄瓜多尔,Ecuador,厄瓜多尔,Ecuador,24258,0.0,1557,1801,,,,,,
27,Asia,沙特阿拉伯,Saudi Arabia,沙特阿拉伯,Saudi Arabia,20077,0.0,2784,152,,,,,,
28,Europe,瑞典,Sweden,瑞典,Sweden,19743,0.0,1005,2380,,,,,,
29,Asia,伊朗,Iran,伊朗,Iran,92584,0.0,72439,5877,,,,,,
30,Asia,新加坡,Singapore,新加坡,Singapore,14951,0.0,1095,14,,,,,,
31,North America,墨西哥,Mexico,墨西哥,Mexico,16752,0.0,2627,1569,,,,,,
32,Asia,卡塔尔,Qatar,卡塔尔,Qatar,11921,0.0,1134,10,,,,,,
33,Asia,巴基斯坦,Pakistan,巴基斯坦,Pakistan,14079,0.0,3233,301,,,,,,
34,Europe,白俄罗斯,Belarus,白俄罗斯,Belarus,12208,0.0,1993,79,,,,,,
35,Europe,爱尔兰,Ireland,爱尔兰,Ireland,19877,0.0,9233,1159,,,,,,
36,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,11380,0.0,2181,89,,,,,,
37,Europe,波兰,Poland,波兰,Poland,12218,0.0,2655,596,,,,,,
38,Europe,乌克兰,Ukraine,乌克兰,Ukraine,9410,0.0,992,239,,,,,,
39,Asia,以色列,Israel,以色列,Israel,15728,0.0,7746,210,,,,,,
40,Europe,罗马尼亚,Romania,罗马尼亚,Romania,11616,0.0,3404,650,,,,,,
41,Europe,塞尔维亚,Republic of Serbia,塞尔维亚,Republic of Serbia,9055,0.0,1314,184,,,,,,
42,Asia,印度尼西亚,Indonesia,印度尼西亚,Indonesia,9511,0.0,1254,773,,,,,,
44,Asia,菲律宾,Philippines,菲律宾,Philippines,7958,0.0,975,530,,,,,,
45,South America,智利,Chile,智利,Chile,14365,0.0,7710,207,,,,,,
46,Asia,孟加拉国,Bangladesh,孟加拉国,Bangladesh,6462,0.0,139,155,,,,,,
47,Europe,瑞士,Switzerland,瑞士,Switzerland,29264,0.0,22200,1380,,,,,,
48,North America,巴拿马,Panama,巴拿马,Panama,6021,0.0,455,167,,,,,,
49,North America,多米尼加,Dominican Republic,多米尼加,Dominican Republic,6293,0.0,993,282,,,,,,
50,South America,哥伦比亚,Colombia,哥伦比亚,Colombia,5949,0.0,1210,269,,,,,,
51,Europe,捷克,Czech Republic,捷克,Czech Republic,7486,0.0,2942,225,,,,,,
52,Africa,南非,South Africa,南非,South Africa,4996,0.0,1473,93,,,,,,
53,Africa,埃及,Egypt,埃及,Egypt,5042,0.0,1304,359,,,,,,
54,Africa,摩洛哥,Morocco,摩洛哥,Morocco,4252,0.0,778,165,,,,,,
55,Europe,摩尔多瓦,Moldova,摩尔多瓦,Moldova,3481,0.0,925,103,,,,,,
56,Europe,奥地利,Austria,奥地利,Austria,15286,0.0,12362,569,,,,,,
57,Europe,丹麦,Denmark,丹麦,Denmark,8851,0.0,6121,434,,,,,,
58,Asia,科威特,Kuwait,科威特,Kuwait,3440,0.0,1176,23,,,,,,
59,Asia,哈萨克斯坦,Kazakhstan,哈萨克斯坦,Kazakhstan,3019,0.0,769,25,,,,,,
61,Europe,匈牙利,Hungary,匈牙利,Hungary,2649,0.0,516,291,,,,,,
62,Europe,希腊,Greece,希腊,Greece,2534,0.0,577,136,,,,,,
63,Asia,阿曼,Oman,阿曼,Oman,2131,0.0,364,10,,,,,,
64,Asia,马来西亚,Malaysia,马来西亚,Malaysia,5851,0.0,4032,100,,,,,,
65,Asia,韩国,Korea,韩国,Korea,10761,0.0,8922,246,,,,,,
66,Africa,阿尔及利亚,Algeria,阿尔及利亚,Algeria,3649,0.0,1651,437,,,,,,
67,Asia,巴林,Bahrain,巴林,Bahrain,2810,0.0,1246,8,,,,,,
