,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
32840,Asia,印度,India,印度,India,4281,0.0,319,111,,,,,,
32841,Europe,乌克兰,Ukraine,乌克兰,Ukraine,1319,0.0,28,38,,,,,,
32842,Asia,新加坡,Singapore,新加坡,Singapore,1375,0.0,344,6,,,,,,
32843,North America,美国,United States of America,美国,United States of America,337971,0.0,17582,9654,,,,,,
32846,Asia,日本,Japan,日本,Japan,4000,0.0,404,95,,,,,,
32848,Europe,罗马尼亚,Romania,罗马尼亚,Romania,3864,0.0,374,151,,,,,,
32849,Europe,斯洛文尼亚,Slovenia,斯洛文尼亚,Slovenia,997,0.0,0,28,,,,,,
32850,Africa,毛里求斯,Mauritius,毛里求斯,Mauritius,244,0.0,4,7,,,,,,
32851,Africa,利比里亚,Liberia,利比里亚,Liberia,14,0.0,3,3,,,,,,
32852,Europe,葡萄牙,Portugal,葡萄牙,Portugal,11730,0.0,140,311,,,,,,
32853,Asia,以色列,Israel,以色列,Israel,8611,0.0,585,51,,,,,,
32854,Europe,俄罗斯,Russia,俄罗斯,Russia,6343,0.0,406,47,,,,,,
32856,Europe,波兰,Poland,波兰,Poland,4102,0.0,134,94,,,,,,
32857,South America,厄瓜多尔,Ecuador,厄瓜多尔,Ecuador,3646,0.0,0,180,,,,,,
32858,Asia,巴基斯坦,Pakistan,巴基斯坦,Pakistan,3658,0.0,257,52,,,,,,
32859,Europe,塞尔维亚,Republic of Serbia,塞尔维亚,Republic of Serbia,2200,0.0,0,58,,,,,,
32860,Europe,芬兰,Finland,芬兰,Finland,1927,0.0,10,28,,,,,,
32861,North America,巴拿马,Panama,巴拿马,Panama,1801,0.0,4,46,,,,,,
32862,Asia,约旦,Jordan,约旦,Jordan,345,0.0,110,5,,,,,,
32863,Europe,马耳他,Malta,马耳他,Malta,241,0.0,0,0,,,,,,
32865,Asia,巴勒斯坦,Palestine,巴勒斯坦,Palestine,234,0.0,21,1,,,,,,
32866,Africa,尼日利亚,Nigeria,尼日利亚,Nigeria,232,0.0,33,5,,,,,,
32867,Asia,斯里兰卡,SriLanka,斯里兰卡,SriLanka,171,0.0,29,5,,,,,,
32868,Africa,吉布提,Djibouti,吉布提,Djibouti,90,0.0,9,0,,,,,,
32869,Africa,埃塞俄比亚,Ethiopia,埃塞俄比亚,Ethiopia,44,0.0,4,2,,,,,,
32870,Africa,马拉维,Malawi,马拉维,Malawi,5,0.0,0,0,,,,,,
32871,Asia,缅甸,Burma,缅甸,Burma,22,0.0,1,1,,,,,,
32872,Africa,圣多美和普林西比,Sao Tome and Principe,圣多美和普林西比,Sao Tome and Principe,4,0.0,0,0,,,,,,
32874,Europe,瑞士,Switzerland,瑞士,Switzerland,21190,0.0,7298,734,,,,,,
32875,North America,加拿大,Canada,加拿大,Canada,15512,0.0,2770,280,,,,,,
32878,Europe,爱尔兰,Ireland,爱尔兰,Ireland,4994,0.0,0,158,,,,,,
32879,Europe,捷克,Czech Republic,捷克,Czech Republic,4543,0.0,96,67,,,,,,
32880,South America,智利,Chile,智利,Chile,4471,0.0,598,34,,,,,,
32883,Europe,卢森堡,Luxembourg,卢森堡,Luxembourg,2804,0.0,241,36,,,,,,
32884,Asia,印度尼西亚,Indonesia,印度尼西亚,Indonesia,2491,0.0,64,209,,,,,,
32886,North America,墨西哥,Mexico,墨西哥,Mexico,2143,0.0,1,94,,,,,,
32887,Asia,沙特阿拉伯,Saudi Arabia,沙特阿拉伯,Saudi Arabia,2523,0.0,551,38,,,,,,
32888,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,2076,0.0,167,11,,,,,,
32891,Asia,卡塔尔,Qatar,卡塔尔,Qatar,1604,0.0,123,4,,,,,,
32892,South America,哥伦比亚,Colombia,哥伦比亚,Colombia,1485,0.0,85,35,,,,,,
32893,South America,秘鲁,Peru,秘鲁,Peru,2281,0.0,914,83,,,,,,
32894,South America,阿根廷,Argentina,阿根廷,Argentina,1554,0.0,240,46,,,,,,
32896,Europe,冰岛,Iceland,冰岛,Iceland,1486,0.0,428,4,,,,,,
32898,Europe,立陶宛,Lithuania,立陶宛,Lithuania,811,0.0,1,12,,,,,,
32899,Asia,阿塞拜疆,Azerbaijan,阿塞拜疆,Azerbaijan,641,0.0,44,7,,,,,,
32900,Europe,波黑,Bosnia and Herzegovina,波黑,Bosnia and Herzegovina,632,0.0,30,21,,,,,,
32901,Asia,哈萨克斯坦,Kazakhstan,哈萨克斯坦,Kazakhstan,629,0.0,45,6,,,,,,
32902,Asia,科威特,Kuwait,科威特,Kuwait,665,0.0,103,6,,,,,,
32903,Europe,拉脱维亚,Latvia,拉脱维亚,Latvia,533,0.0,0,1,,,,,,
32904,Europe,斯洛伐克,Slovakia,斯洛伐克,Slovakia,534,0.0,8,1,,,,,,
32905,Europe,北马其顿,North Macedonia,北马其顿,North Macedonia,555,0.0,23,18,,,,,,
32906,Europe,保加利亚,Bulgaria,保加利亚,Bulgaria,531,0.0,3,20,,,,,,
32907,Europe,安道尔,Andorra,安道尔,Andorra,526,0.0,31,21,,,,,,
32908,Asia,黎巴嫩,Lebanon,黎巴嫩,Lebanon,541,0.0,55,19,,,,,,
32909,Asia,塞浦路斯,Cyprus,塞浦路斯,Cyprus,446,0.0,0,11,,,,,,
32910,South America,乌拉圭,Uruguay,乌拉圭,Uruguay,386,0.0,68,4,,,,,,
32911,North America,古巴,Cuba,古巴,Cuba,288,0.0,0,6,,,,,,
32912,Asia,巴林,Bahrain,巴林,Bahrain,698,0.0,427,4,,,,,,
32916,Europe,黑山,,黑山,,214,0.0,0,2,,,,,,
