,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
126411,Asia,日本,Japan,日本,Japan,156,0.0,4,0,,,,,,
126412,Asia,新加坡,Singapore,新加坡,Singapore,43,0.0,2,0,,,,,,
126413,Asia,泰国,Thailand,泰国,Thailand,32,0.0,10,0,,,,,,
126414,Asia,韩国,Korea,韩国,Korea,27,0.0,3,0,,,,,,
126415,Asia,马来西亚,Malaysia,马来西亚,Malaysia,18,0.0,1,0,,,,,,
126416,Oceania,澳大利亚,Australia,澳大利亚,Australia,15,0.0,3,0,,,,,,
126417,Asia,越南,Vietnam,越南,Vietnam,14,0.0,1,0,,,,,,
126418,Europe,德国,Germany,德国,Germany,14,0.0,0,0,,,,,,
126419,North America,美国,United States of America,美国,United States of America,12,0.0,0,0,,,,,,
126420,Europe,法国,France,法国,France,11,0.0,0,0,,,,,,
126421,North America,加拿大,Canada,加拿大,Canada,7,0.0,0,0,,,,,,
126422,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,7,0.0,0,0,,,,,,
126423,Asia,印度,India,印度,India,3,0.0,0,0,,,,,,
126424,Europe,意大利,Italy,意大利,Italy,3,0.0,0,0,,,,,,
126425,Europe,英国,United Kingdom,英国,United Kingdom,3,0.0,0,0,,,,,,
126426,Asia,菲律宾,Philippines,菲律宾,Philippines,3,0.0,0,1,,,,,,
126427,Europe,俄罗斯,Russia,俄罗斯,Russia,2,0.0,0,0,,,,,,
126428,Europe,西班牙,Spain,西班牙,Spain,2,0.0,0,0,,,,,,
126429,Asia,尼泊尔,Nepal,尼泊尔,Nepal,1,0.0,0,0,,,,,,
126430,Asia,柬埔寨,Kampuchea (Cambodia ),柬埔寨,Kampuchea (Cambodia ),1,0.0,0,0,,,,,,
126431,Asia,斯里兰卡,SriLanka,斯里兰卡,SriLanka,1,0.0,0,0,,,,,,
126432,Europe,芬兰,Finland,芬兰,Finland,1,0.0,0,0,,,,,,
126433,Europe,瑞典,Sweden,瑞典,Sweden,1,0.0,0,0,,,,,,
126434,Europe,比利时,Belgium,比利时,Belgium,1,0.0,0,0,,,,,,
